accelerator,act_fn,avg_memory,batch_size,device,dropout,hidden_dim,latency,macs,max_memory,model,requires_grad,seq_len,total_params,trainable_params,use_torchscript
0.0,relu,2075.0390625,1.0,cpu,0.0,1024.0,0.09133901190070899,67207168.0,2075.0390625,rnn,0.0,32.0,2099200.0,0.0,0.0
0.0,relu,2075.0390625,1.0,cpu,0.0,2048.0,0.3920880229008617,268632064.0,2075.0390625,rnn,0.0,32.0,8392704.0,0.0,0.0
0.0,relu,2147.046875,1.0,cpu,0.0,3072.0,0.7776103512005648,604274688.0,2147.046875,rnn,0.0,32.0,18880512.0,0.0,0.0
0.0,relu,2274.8886045258623,1.0,cpu,0.0,4096.0,2.6292020281485753,1074135040.0,2275.0546875,rnn,0.0,32.0,33562624.0,0.0,0.0
0.0,relu,2274.3125,1.0,cpu,0.0,1.0,0.0038843592483317475,320.0,2274.3125,rnn,0.0,64.0,4.0,0.0,0.0
0.0,relu,2274.296875,1.0,cpu,0.0,2.0,0.003973938399576582,896.0,2274.296875,rnn,0.0,64.0,12.0,0.0,0.0
0.0,relu,2274.296875,1.0,cpu,0.0,4.0,0.004027876598411239,2816.0,2274.296875,rnn,0.0,64.0,40.0,0.0,0.0
0.0,relu,2074.28125,1.0,cpu,0.0,8.0,0.003879372199298814,9728.0,2074.28125,rnn,0.0,64.0,144.0,0.0,0.0
0.0,relu,2074.28125,1.0,cpu,0.0,16.0,0.0039723628986394035,35840.0,2074.28125,rnn,0.0,64.0,544.0,0.0,0.0
0.0,relu,2074.28125,1.0,cpu,0.0,32.0,0.004118731850758195,137216.0,2074.28125,rnn,0.0,64.0,2112.0,0.0,0.0
0.0,relu,2074.28125,1.0,cpu,0.0,64.0,0.004579573351657018,536576.0,2074.28125,rnn,0.0,64.0,8320.0,0.0,0.0
0.0,relu,2074.3020833333335,1.0,cpu,0.0,256.0,0.013099623750895262,8437760.0,2074.3046875,rnn,0.0,64.0,131584.0,0.0,0.0
0.0,relu,2074.311631944445,1.0,cpu,0.0,512.0,0.036576468698331165,33652736.0,2074.3125,rnn,0.0,64.0,525312.0,0.0,0.0
0.0,relu,2074.3125,1.0,cpu,0.0,1024.0,0.17980782740050927,134414336.0,2074.3125,rnn,0.0,64.0,2099200.0,0.0,0.0
0.0,relu,2074.3125,1.0,cpu,0.0,2048.0,0.7828338492981857,537264128.0,2074.3125,rnn,0.0,64.0,8392704.0,0.0,0.0
0.0,relu,2146.3203125,1.0,cpu,0.0,3072.0,1.589028424449498,1208549376.0,2146.3203125,rnn,0.0,64.0,18880512.0,0.0,0.0
0.0,relu,2274.328125,1.0,cpu,0.0,4096.0,5.143702175197541,2148270080.0,2274.328125,rnn,0.0,64.0,33562624.0,0.0,0.0
0.0,relu,2274.18359375,1.0,cpu,0.0,1.0,0.00689832009957172,640.0,2274.18359375,rnn,0.0,128.0,4.0,0.0,0.0
0.0,relu,2274.16796875,1.0,cpu,0.0,2.0,0.007004698950913735,1792.0,2274.16796875,rnn,0.0,128.0,12.0,0.0,0.0
0.0,relu,2274.16796875,1.0,cpu,0.0,4.0,0.006963589150109329,5632.0,2274.16796875,rnn,0.0,128.0,40.0,0.0,0.0
0.0,relu,2074.15234375,1.0,cpu,0.0,8.0,0.0069400680018588895,19456.0,2074.15234375,rnn,0.0,128.0,144.0,0.0,0.0
0.0,relu,2074.15234375,1.0,cpu,0.0,16.0,0.0070663247490301735,71680.0,2074.15234375,rnn,0.0,128.0,544.0,0.0,0.0
0.0,relu,2074.15234375,1.0,cpu,0.0,32.0,0.0073193329502828424,274432.0,2074.15234375,rnn,0.0,128.0,2112.0,0.0,0.0
0.0,relu,2074.17265625,1.0,cpu,0.0,64.0,0.008259828700101935,1073152.0,2074.17578125,rnn,0.0,128.0,8320.0,0.0,0.0
0.0,relu,2074.1826171875,1.0,cpu,0.0,256.0,0.021727701899362732,16875520.0,2074.18359375,rnn,0.0,128.0,131584.0,0.0,0.0
0.0,relu,2074.198016826923,1.0,cpu,0.0,512.0,0.0683778994018212,67305472.0,2074.19921875,rnn,0.0,128.0,525312.0,0.0,0.0
0.0,relu,2074.19921875,1.0,cpu,0.0,1024.0,0.3598353485984262,268828672.0,2074.19921875,rnn,0.0,128.0,2099200.0,0.0,0.0
0.0,relu,2074.19921875,1.0,cpu,0.0,2048.0,1.5974762997007934,1074528256.0,2074.19921875,rnn,0.0,128.0,8392704.0,0.0,0.0
0.0,relu,2146.20703125,1.0,cpu,0.0,3072.0,3.0717963066505036,2417098752.0,2146.20703125,rnn,0.0,128.0,18880512.0,0.0,0.0
0.0,relu,2274.21484375,1.0,cpu,0.0,4096.0,10.444455374099196,4296540160.0,2274.21484375,rnn,0.0,128.0,33562624.0,0.0,0.0
0.0,relu,219.15625,1.0,cpu,0.0,1.0,0.00039345785044133665,24.0,219.15625,lstm,0.0,1.0,16.0,0.0,0.0
0.0,relu,2008.234375,1.0,cpu,0.0,2.0,0.000639512948691845,64.0,2008.234375,lstm,0.0,1.0,48.0,0.0,0.0
0.0,relu,2008.40625,1.0,cpu,0.0,4.0,0.0006250700505916029,192.0,2008.40625,lstm,0.0,1.0,160.0,0.0,0.0
0.0,relu,2008.421875,1.0,cpu,0.0,8.0,0.0006526719487737864,640.0,2008.421875,lstm,0.0,1.0,576.0,0.0,0.0
0.0,relu,2008.4375,1.0,cpu,0.0,16.0,0.0006573047983692959,2304.0,2008.4375,lstm,0.0,1.0,2176.0,0.0,0.0
0.0,relu,2008.453125,1.0,cpu,0.0,32.0,0.000678958700154908,8704.0,2008.453125,lstm,0.0,1.0,8448.0,0.0,0.0
0.0,relu,2008.5859375,1.0,cpu,0.0,64.0,0.0008227313024690375,33792.0,2008.5859375,lstm,0.0,1.0,33280.0,0.0,0.0
0.0,relu,2010.60546875,1.0,cpu,0.0,256.0,0.0030066222505411135,528384.0,2010.60546875,lstm,0.0,1.0,526336.0,0.0,0.0
0.0,relu,2018.7081473214287,1.0,cpu,0.0,512.0,0.00755452869925648,2105344.0,2018.71484375,lstm,0.0,1.0,2101248.0,0.0,0.0
0.0,relu,2050.7734375,1.0,cpu,0.0,1024.0,0.021805148551356977,8404992.0,2050.7890625,lstm,0.0,1.0,8396800.0,0.0,0.0
0.0,relu,2178.91015625,1.0,cpu,0.0,2048.0,0.07910013435175642,33587200.0,2178.9453125,lstm,0.0,1.0,33570816.0,0.0,0.0
0.0,relu,2178.9453125,1.0,cpu,0.0,1.0,0.0007852646522223949,48.0,2178.9453125,lstm,0.0,2.0,16.0,0.0,0.0
0.0,relu,2178.9453125,1.0,cpu,0.0,2.0,0.000847518048249185,128.0,2178.9453125,lstm,0.0,2.0,48.0,0.0,0.0
0.0,relu,2178.9453125,1.0,cpu,0.0,4.0,0.000960620999103412,384.0,2178.9453125,lstm,0.0,2.0,160.0,0.0,0.0
0.0,relu,2178.9453125,1.0,cpu,0.0,8.0,0.0008661094005219638,1280.0,2178.9453125,lstm,0.0,2.0,576.0,0.0,0.0
0.0,relu,2178.9453125,1.0,cpu,0.0,16.0,0.0008668385999044403,4608.0,2178.9453125,lstm,0.0,2.0,2176.0,0.0,0.0
0.0,relu,2050.9375,1.0,cpu,0.0,32.0,0.0009236361511284485,17408.0,2050.9375,lstm,0.0,2.0,8448.0,0.0,0.0
0.0,relu,2050.9375,1.0,cpu,0.0,64.0,0.0010944220994133502,67584.0,2050.9375,lstm,0.0,2.0,33280.0,0.0,0.0
0.0,relu,2050.9375,1.0,cpu,0.0,256.0,0.004143638550885953,1056768.0,2050.9375,lstm,0.0,2.0,526336.0,0.0,0.0
0.0,relu,2050.9375,1.0,cpu,0.0,512.0,0.011200374749023467,4210688.0,2050.9375,lstm,0.0,2.0,2101248.0,0.0,0.0
0.0,relu,2066.8515625,1.0,cpu,0.0,1024.0,0.03417410260008182,16809984.0,2066.8515625,lstm,0.0,2.0,8396800.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,2048.0,0.11974664055160247,67174400.0,2194.859375,lstm,0.0,2.0,33570816.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,1.0,0.00105377575091552,96.0,2194.859375,lstm,0.0,4.0,16.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,2.0,0.001163193749380298,256.0,2194.859375,lstm,0.0,4.0,48.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,4.0,0.0011696495494106784,768.0,2194.859375,lstm,0.0,4.0,160.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,8.0,0.001224618949345313,2560.0,2194.859375,lstm,0.0,4.0,576.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,16.0,0.0012150224501965567,9216.0,2194.859375,lstm,0.0,4.0,2176.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,32.0,0.0012960938009200617,34816.0,2194.859375,lstm,0.0,4.0,8448.0,0.0,0.0
0.0,relu,2194.859375,1.0,cpu,0.0,64.0,0.0015888499503489584,135168.0,2194.859375,lstm,0.0,4.0,33280.0,0.0,0.0
0.0,relu,2066.8515625,1.0,cpu,0.0,256.0,0.006601267200312577,2113536.0,2066.8515625,lstm,0.0,4.0,526336.0,0.0,0.0
0.0,relu,2066.85546875,1.0,cpu,0.0,512.0,0.017796329350676387,8421376.0,2066.85546875,lstm,0.0,4.0,2101248.0,0.0,0.0
0.0,relu,2066.85546875,1.0,cpu,0.0,1024.0,0.05983317270001862,33619968.0,2066.85546875,lstm,0.0,4.0,8396800.0,0.0,0.0
0.0,relu,2194.86328125,1.0,cpu,0.0,2048.0,0.19919578449917025,134348800.0,2194.86328125,lstm,0.0,4.0,33570816.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,1.0,0.0015169323974987491,192.0,2194.8671875,lstm,0.0,8.0,16.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,2.0,0.001736768349655904,512.0,2194.8671875,lstm,0.0,8.0,48.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,4.0,0.0018714600999373942,1536.0,2194.8671875,lstm,0.0,8.0,160.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,8.0,0.001705861752270721,5120.0,2194.8671875,lstm,0.0,8.0,576.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,16.0,0.001806706699426286,18432.0,2194.8671875,lstm,0.0,8.0,2176.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,32.0,0.001961065351497382,69632.0,2194.8671875,lstm,0.0,8.0,8448.0,0.0,0.0
0.0,relu,2194.8671875,1.0,cpu,0.0,64.0,0.002434190848725848,270336.0,2194.8671875,lstm,0.0,8.0,33280.0,0.0,0.0
0.0,relu,2195.087890625,1.0,cpu,0.0,256.0,0.009338920001755468,4227072.0,2195.125,lstm,0.0,8.0,526336.0,0.0,0.0
0.0,relu,2195.2841796875,1.0,cpu,0.0,512.0,0.029905834898818283,16842752.0,2195.3046875,lstm,0.0,8.0,2101248.0,0.0,0.0
0.0,relu,2227.25390625,1.0,cpu,0.0,1024.0,0.10277640720014461,67239936.0,2227.25390625,lstm,0.0,8.0,8396800.0,0.0,0.0
0.0,relu,2139.26171875,1.0,cpu,0.0,2048.0,0.3587193194485735,268697600.0,2139.265625,lstm,0.0,8.0,33570816.0,0.0,0.0
0.0,relu,2139.265625,1.0,cpu,0.0,1.0,0.002420010950299911,384.0,2139.265625,lstm,0.0,16.0,16.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,2.0,0.002765291201649234,1024.0,2139.25,lstm,0.0,16.0,48.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,4.0,0.0027869243000168352,3072.0,2139.25,lstm,0.0,16.0,160.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,8.0,0.002887185852159746,10240.0,2139.25,lstm,0.0,16.0,576.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,16.0,0.0029072486009681596,36864.0,2139.25,lstm,0.0,16.0,2176.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,32.0,0.003145777550525963,139264.0,2139.25,lstm,0.0,16.0,8448.0,0.0,0.0
0.0,relu,2139.25,1.0,cpu,0.0,64.0,0.00382787955168169,540672.0,2139.25,lstm,0.0,16.0,33280.0,0.0,0.0
0.0,relu,2140.14296875,1.0,cpu,0.0,256.0,0.014617046251078136,8454144.0,2140.14453125,lstm,0.0,16.0,526336.0,0.0,0.0
0.0,relu,2148.14453125,1.0,cpu,0.0,512.0,0.058568147048936224,33685504.0,2148.14453125,lstm,0.0,16.0,2101248.0,0.0,0.0
0.0,relu,2180.14453125,1.0,cpu,0.0,1024.0,0.19133417409902903,134479872.0,2180.14453125,lstm,0.0,16.0,8396800.0,0.0,0.0
0.0,relu,2308.496527777778,1.0,cpu,0.0,2048.0,0.6722472059511346,537395200.0,2308.625,lstm,0.0,16.0,33570816.0,0.0,0.0
0.0,relu,2308.6875,1.0,cpu,0.0,1.0,0.00411643770057708,768.0,2308.6875,lstm,0.0,32.0,16.0,0.0,0.0
0.0,relu,2052.65625,1.0,cpu,0.0,2.0,0.004587065801024437,2048.0,2052.65625,lstm,0.0,32.0,48.0,0.0,0.0
0.0,relu,2052.65625,1.0,cpu,0.0,4.0,0.004645735799567774,6144.0,2052.65625,lstm,0.0,32.0,160.0,0.0,0.0
0.0,relu,2052.65625,1.0,cpu,0.0,8.0,0.004679197102086618,20480.0,2052.65625,lstm,0.0,32.0,576.0,0.0,0.0
0.0,relu,2052.65625,1.0,cpu,0.0,16.0,0.004861597751732916,73728.0,2052.65625,lstm,0.0,32.0,2176.0,0.0,0.0
0.0,relu,2052.65625,1.0,cpu,0.0,32.0,0.005237604849389755,278528.0,2052.65625,lstm,0.0,32.0,8448.0,0.0,0.0
0.0,relu,2011.2955729166667,1.0,cpu,0.0,64.0,0.006352264201268554,1081344.0,2011.296875,lstm,0.0,32.0,33280.0,0.0,0.0
0.0,relu,2012.171875,1.0,cpu,0.0,256.0,0.027834747452288866,16908288.0,2012.171875,lstm,0.0,32.0,526336.0,0.0,0.0
0.0,relu,2020.171875,1.0,cpu,0.0,512.0,0.1266267238999717,67371008.0,2020.171875,lstm,0.0,32.0,2101248.0,0.0,0.0
0.0,relu,2052.5290178571427,1.0,cpu,0.0,1024.0,0.382111196097685,268959744.0,2052.671875,lstm,0.0,32.0,8396800.0,0.0,0.0
0.0,relu,2180.9345703125,1.0,cpu,0.0,2048.0,1.3844668102508877,1074790400.0,2181.203125,lstm,0.0,32.0,33570816.0,0.0,0.0
0.0,relu,2182.1796875,1.0,cpu,0.0,1.0,0.007127336048870348,1536.0,2182.1796875,lstm,0.0,64.0,16.0,0.0,0.0
0.0,relu,2182.1640625,1.0,cpu,0.0,2.0,0.008343137198244222,4096.0,2182.1640625,lstm,0.0,64.0,48.0,0.0,0.0
0.0,relu,2182.1640625,1.0,cpu,0.0,4.0,0.008400143100880086,12288.0,2182.1640625,lstm,0.0,64.0,160.0,0.0,0.0
0.0,relu,2020.28125,1.0,cpu,0.0,8.0,0.008545306301675737,40960.0,2020.28125,lstm,0.0,64.0,576.0,0.0,0.0
0.0,relu,2020.28125,1.0,cpu,0.0,16.0,0.008794160900288261,147456.0,2020.28125,lstm,0.0,64.0,2176.0,0.0,0.0
0.0,relu,2020.28125,1.0,cpu,0.0,32.0,0.009748547401977703,557056.0,2020.28125,lstm,0.0,64.0,8448.0,0.0,0.0
0.0,relu,2020.30859375,1.0,cpu,0.0,64.0,0.014896771000348964,2162688.0,2020.30859375,lstm,0.0,64.0,33280.0,0.0,0.0
0.0,relu,2020.3125,1.0,cpu,0.0,256.0,0.05117121154908091,33816576.0,2020.3125,lstm,0.0,64.0,526336.0,0.0,0.0
0.0,relu,2020.53515625,1.0,cpu,0.0,512.0,0.251486166450195,134742016.0,2020.68359375,lstm,0.0,64.0,2101248.0,0.0,0.0
0.0,relu,2052.98515625,1.0,cpu,0.0,1024.0,0.7578091311501339,537919488.0,2053.40234375,lstm,0.0,64.0,8396800.0,0.0,0.0
0.0,relu,2182.681842672414,1.0,cpu,0.0,2048.0,2.6561544155993033,2149580800.0,2183.25390625,lstm,0.0,64.0,33570816.0,0.0,0.0
0.0,relu,2183.4375,1.0,cpu,0.0,1.0,0.01339099240140058,3072.0,2183.4375,lstm,0.0,128.0,16.0,0.0,0.0
0.0,relu,2183.421875,1.0,cpu,0.0,2.0,0.015760370000498368,8192.0,2183.421875,lstm,0.0,128.0,48.0,0.0,0.0
0.0,relu,2183.421875,1.0,cpu,0.0,4.0,0.015922569850226866,24576.0,2183.421875,lstm,0.0,128.0,160.0,0.0,0.0
0.0,relu,2183.421875,1.0,cpu,0.0,8.0,0.01606798830034677,81920.0,2183.421875,lstm,0.0,128.0,576.0,0.0,0.0
0.0,relu,2183.421875,1.0,cpu,0.0,16.0,0.016921863198513167,294912.0,2183.421875,lstm,0.0,128.0,2176.0,0.0,0.0
0.0,relu,2020.3331473214287,1.0,cpu,0.0,32.0,0.018559185051708484,1114112.0,2020.3359375,lstm,0.0,128.0,8448.0,0.0,0.0
0.0,relu,2020.3359375,1.0,cpu,0.0,64.0,0.022332540497882292,4325376.0,2020.3359375,lstm,0.0,128.0,33280.0,0.0,0.0
0.0,relu,2020.346875,1.0,cpu,0.0,256.0,0.09818156579858624,67633152.0,2020.34765625,lstm,0.0,128.0,526336.0,0.0,0.0
0.0,relu,2021.0234375,1.0,cpu,0.0,512.0,0.49476888464996593,269484032.0,2021.45703125,lstm,0.0,128.0,2101248.0,0.0,0.0
0.0,relu,2054.5305989583335,1.0,cpu,0.0,1024.0,1.4999248066509607,1075838976.0,2055.24609375,lstm,0.0,128.0,8396800.0,0.0,0.0
0.0,relu,2185.4635416666665,1.0,cpu,0.0,2048.0,5.185634646099061,4299161600.0,2187.0390625,lstm,0.0,128.0,33570816.0,0.0,0.0
