model,batch_size,hidden_dim,seq_len,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params
rnn,1.0,2048.0,2.0,cpu,False,False,False,0.0,relu,296.70703125,296.70703125,0.0372234893526183,16789504.0,8392704.0,0.0
rnn,1.0,3072.0,2.0,cpu,False,False,False,0.0,relu,368.8359375,368.8359375,0.0698478521517245,37767168.0,18880512.0,0.0
rnn,1.0,4096.0,2.0,cpu,False,False,False,0.0,relu,496.73046875,496.73046875,0.1712854073499329,67133440.0,33562624.0,0.0
rnn,1.0,1.0,4.0,cpu,False,False,False,0.0,relu,496.73046875,496.73046875,0.000898997549666,20.0,4.0,0.0
rnn,1.0,2.0,4.0,cpu,False,False,False,0.0,relu,496.72265625,496.72265625,0.0009197453502565,56.0,12.0,0.0
rnn,1.0,4.0,4.0,cpu,False,False,False,0.0,relu,496.72265625,496.72265625,0.0009203888010233,176.0,40.0,0.0
rnn,1.0,8.0,4.0,cpu,False,False,False,0.0,relu,496.72265625,496.72265625,0.0009133648505667,608.0,144.0,0.0
rnn,1.0,16.0,4.0,cpu,False,False,False,0.0,relu,212.2578125,212.2578125,0.0004405517014674,2240.0,544.0,0.0
rnn,1.0,32.0,4.0,cpu,False,False,False,0.0,relu,212.2578125,212.2578125,0.0004871693497989,8576.0,2112.0,0.0
rnn,1.0,64.0,4.0,cpu,False,False,False,0.0,relu,212.2578125,212.2578125,0.0005275908013572,33536.0,8320.0,0.0
rnn,1.0,256.0,4.0,cpu,False,False,False,0.0,relu,212.7109375,212.7109375,0.0013966463506221,527360.0,131584.0,0.0
rnn,1.0,512.0,4.0,cpu,False,False,False,0.0,relu,216.76171875,216.76171875,0.0052172387484461,2103296.0,525312.0,0.0
rnn,1.0,1024.0,4.0,cpu,False,False,False,0.0,relu,232.9375,232.9375,0.0154908989992691,8400896.0,2099200.0,0.0
rnn,1.0,2048.0,4.0,cpu,False,False,False,0.0,relu,296.90234375,296.90234375,0.0599199658521683,33579008.0,8392704.0,0.0
rnn,1.0,3072.0,4.0,cpu,False,False,False,0.0,relu,369.03125,369.03125,0.1202339139010291,75534336.0,18880512.0,0.0
rnn,1.0,4096.0,4.0,cpu,False,False,False,0.0,relu,496.9296875,496.9296875,0.294318599102553,134266880.0,33562624.0,0.0
rnn,1.0,1.0,8.0,cpu,False,False,False,0.0,relu,496.9296875,496.9296875,0.001029409901821,40.0,4.0,0.0
rnn,1.0,2.0,8.0,cpu,False,False,False,0.0,relu,496.91796875,496.91796875,0.001043570699403,112.0,12.0,0.0
rnn,1.0,4.0,8.0,cpu,False,False,False,0.0,relu,496.91796875,496.91796875,0.0010405402019387,352.0,40.0,0.0
rnn,1.0,8.0,8.0,cpu,False,False,False,0.0,relu,496.91796875,496.91796875,0.0010463845508638,1216.0,144.0,0.0
rnn,1.0,16.0,8.0,cpu,False,False,False,0.0,relu,212.4375,212.4375,0.0005940608505625,4480.0,544.0,0.0
rnn,1.0,32.0,8.0,cpu,False,False,False,0.0,relu,212.4375,212.4375,0.0007666695513762,17152.0,2112.0,0.0
rnn,1.0,64.0,8.0,cpu,False,False,False,0.0,relu,212.4375,212.4375,0.0006899931991938,67072.0,8320.0,0.0
rnn,1.0,256.0,8.0,cpu,False,False,False,0.0,relu,212.9453125,212.9453125,0.0021990086999721,1054720.0,131584.0,0.0
rnn,1.0,512.0,8.0,cpu,False,False,False,0.0,relu,216.97265625,216.97265625,0.0089995902497321,4206592.0,525312.0,0.0
rnn,1.0,1024.0,8.0,cpu,False,False,False,0.0,relu,232.890625,232.890625,0.0277087247493909,16801792.0,2099200.0,0.0
rnn,1.0,2048.0,8.0,cpu,False,False,False,0.0,relu,296.859375,296.859375,0.1111810839996906,67158016.0,8392704.0,0.0
rnn,1.0,3072.0,8.0,cpu,False,False,False,0.0,relu,368.73046875,368.73046875,0.2121225404000142,151068672.0,18880512.0,0.0
rnn,1.0,4096.0,8.0,cpu,False,False,False,0.0,relu,496.8828125,496.8828125,0.5415916668978753,268533760.0,33562624.0,0.0
rnn,1.0,1.0,16.0,cpu,False,False,False,0.0,relu,496.8828125,496.8828125,0.001274450548226,80.0,4.0,0.0
rnn,1.0,2.0,16.0,cpu,False,False,False,0.0,relu,496.8671875,496.8671875,0.0012898132001282,224.0,12.0,0.0
rnn,1.0,4.0,16.0,cpu,False,False,False,0.0,relu,496.87109375,496.87109375,0.0012738348013954,704.0,40.0,0.0
rnn,1.0,8.0,16.0,cpu,False,False,False,0.0,relu,496.875,496.875,0.0012790929991751,2432.0,144.0,0.0
rnn,1.0,16.0,16.0,cpu,False,False,False,0.0,relu,212.453125,212.453125,0.0009584177518263,8960.0,544.0,0.0
rnn,1.0,32.0,16.0,cpu,False,False,False,0.0,relu,212.453125,212.453125,0.0010174897499382,34304.0,2112.0,0.0
rnn,1.0,64.0,16.0,cpu,False,False,False,0.0,relu,212.453125,212.453125,0.0010918836516793,134144.0,8320.0,0.0
rnn,1.0,256.0,16.0,cpu,False,False,False,0.0,relu,213.09375,213.09375,0.0036893320007948,2109440.0,131584.0,0.0
rnn,1.0,512.0,16.0,cpu,False,False,False,0.0,relu,217.12109375,217.12109375,0.0161827144504059,8413184.0,525312.0,0.0
rnn,1.0,1024.0,16.0,cpu,False,False,False,0.0,relu,233.05322265625,233.0546875,0.0518655250489246,33603584.0,2099200.0,0.0
rnn,1.0,2048.0,16.0,cpu,False,False,False,0.0,relu,297.01953125,297.01953125,0.2027027119504055,134316032.0,8392704.0,0.0
rnn,1.0,3072.0,16.0,cpu,False,False,False,0.0,relu,369.1484375,369.1484375,0.3887057990505127,302137344.0,18880512.0,0.0
rnn,1.0,4096.0,16.0,cpu,False,False,False,0.0,relu,497.04296875,497.04296875,0.9795183310488936,537067520.0,33562624.0,0.0
rnn,1.0,1.0,32.0,cpu,False,False,False,0.0,relu,497.04296875,497.04296875,0.0018280315503943,160.0,4.0,0.0
rnn,1.0,2.0,32.0,cpu,False,False,False,0.0,relu,497.02734375,497.02734375,0.0018375378509517,448.0,12.0,0.0
rnn,1.0,4.0,32.0,cpu,False,False,False,0.0,relu,497.02734375,497.02734375,0.001846291401307,1408.0,40.0,0.0
rnn,1.0,8.0,32.0,cpu,False,False,False,0.0,relu,497.02734375,497.02734375,0.0018590671010315,4864.0,144.0,0.0
rnn,1.0,16.0,32.0,cpu,False,False,False,0.0,relu,212.640625,212.640625,0.0015948629006743,17920.0,544.0,0.0
rnn,1.0,32.0,32.0,cpu,False,False,False,0.0,relu,212.64453125,212.64453125,0.0016655448504025,68608.0,2112.0,0.0
rnn,1.0,64.0,32.0,cpu,False,False,False,0.0,relu,212.64453125,212.64453125,0.0018963997514219,268288.0,8320.0,0.0
rnn,1.0,256.0,32.0,cpu,False,False,False,0.0,relu,213.2734375,213.2734375,0.0060572124493774,4218880.0,131584.0,0.0
rnn,1.0,512.0,32.0,cpu,False,False,False,0.0,relu,217.29296875,217.29296875,0.0293222715496085,16826368.0,525312.0,0.0
rnn,1.0,1024.0,32.0,cpu,False,False,False,0.0,relu,233.2109375,233.2109375,0.0983210280508501,67207168.0,2099200.0,0.0
rnn,1.0,2048.0,32.0,cpu,False,False,False,0.0,relu,297.17578125,297.17578125,0.3964362694503506,268632064.0,8392704.0,0.0
rnn,1.0,3072.0,32.0,cpu,False,False,False,0.0,relu,369.3046875,369.3046875,0.7542369451984996,604274688.0,18880512.0,0.0
rnn,1.0,4096.0,32.0,cpu,False,False,False,0.0,relu,497.45703125,497.45703125,1.9951238973502767,1074135040.0,33562624.0,0.0
rnn,1.0,1.0,64.0,cpu,False,False,False,0.0,relu,497.45703125,497.45703125,0.0029614968487294,320.0,4.0,0.0
rnn,1.0,2.0,64.0,cpu,False,False,False,0.0,relu,497.44140625,497.44140625,0.0029917296516941,896.0,12.0,0.0
rnn,1.0,4.0,64.0,cpu,False,False,False,0.0,relu,497.44140625,497.44140625,0.0030212976009352,2816.0,40.0,0.0
rnn,1.0,8.0,64.0,cpu,False,False,False,0.0,relu,497.4453125,497.4453125,0.0030211318517103,9728.0,144.0,0.0
rnn,1.0,16.0,64.0,cpu,False,False,False,0.0,relu,212.8046875,212.8046875,0.0030044099490623,35840.0,544.0,0.0
rnn,1.0,32.0,64.0,cpu,False,False,False,0.0,relu,212.8046875,212.8046875,0.0031586070021148,137216.0,2112.0,0.0
rnn,1.0,64.0,64.0,cpu,False,False,False,0.0,relu,212.8046875,212.8046875,0.0036183379503199,536576.0,8320.0,0.0
rnn,1.0,256.0,64.0,cpu,False,False,False,0.0,relu,213.4765625,213.4765625,0.0114067431481089,8437760.0,131584.0,0.0
rnn,1.0,512.0,64.0,cpu,False,False,False,0.0,relu,217.2421875,217.2421875,0.0569590283499564,33652736.0,525312.0,0.0
rnn,1.0,1024.0,64.0,cpu,False,False,False,0.0,relu,233.4203125,233.421875,0.1881474518013419,134414336.0,2099200.0,0.0
rnn,1.0,2048.0,64.0,cpu,False,False,False,0.0,relu,297.3984375,297.3984375,0.7725634961505421,537264128.0,8392704.0,0.0
rnn,1.0,3072.0,64.0,cpu,False,False,False,0.0,relu,369.52734375,369.52734375,1.4818223955488066,1208549376.0,18880512.0,0.0
rnn,1.0,4096.0,64.0,cpu,False,False,False,0.0,relu,497.421875,497.421875,3.8266267733008137,2148270080.0,33562624.0,0.0
rnn,1.0,1.0,128.0,cpu,False,False,False,0.0,relu,497.421875,497.421875,0.0055503944488009,640.0,4.0,0.0
rnn,1.0,2.0,128.0,cpu,False,False,False,0.0,relu,497.40625,497.40625,0.0056644894502824,1792.0,12.0,0.0
rnn,1.0,4.0,128.0,cpu,False,False,False,0.0,relu,497.40625,497.40625,0.0056154552497901,5632.0,40.0,0.0
