avg_memory,img_size,in_channel,input_size,kernel_size,latency,macs,max_memory,out_channel,stride,total_params,trainable_params
860.3671875,112,256,"torch.Size([1, 256, 112, 112])",3,0.0465708773001097,1784992000,860.3671875,64,1,147520,0
936.591579861111,224,256,"torch.Size([1, 256, 224, 224])",3,0.171988458750275,7270375680,958.37109375,64,1,147520,0
860.36328125,7,256,"torch.Size([1, 256, 7, 7])",3,0.0002315831494343,1327680,860.36328125,64,2,147520,0
860.359375,14,256,"torch.Size([1, 256, 14, 14])",3,0.000438018199929502,5310720,860.359375,64,2,147520,0
860.36328125,28,256,"torch.Size([1, 256, 28, 28])",3,0.000961382450623205,24930880,860.36328125,64,2,147520,0
860.36328125,56,256,"torch.Size([1, 256, 56, 56])",3,0.0032943513499049,107542080,860.36328125,64,2,147520,0
860.37109375,112,256,"torch.Size([1, 256, 112, 112])",3,0.0130166150498553,446248000,860.37109375,64,2,147520,0
929.718191964286,224,256,"torch.Size([1, 256, 224, 224])",3,0.0718416717500077,1817593920,958.37890625,64,2,147520,0
860.203125,7,256,"torch.Size([1, 256, 7, 7])",3,0.000131014500220772,147520,860.203125,64,5,147520,0
860.36328125,14,256,"torch.Size([1, 256, 14, 14])",3,0.000279521549964556,1327680,860.36328125,64,5,147520,0
860.35546875,28,256,"torch.Size([1, 256, 28, 28])",3,0.0004438174997631,5310720,860.35546875,64,5,147520,0
860.34765625,56,256,"torch.Size([1, 256, 56, 56])",3,0.000954207750328351,17849920,860.34765625,64,5,147520,0
860.33984375,112,256,"torch.Size([1, 256, 112, 112])",3,0.00403819920029491,71399680,860.33984375,64,5,147520,0
934.126220703125,224,256,"torch.Size([1, 256, 224, 224])",3,0.0519382127502468,298728000,958.3359375,64,5,147520,0
860.328125,7,256,"torch.Size([1, 256, 7, 7])",1,9.90549000562169E-05,1611904,860.328125,128,1,32896,0
860.31640625,14,256,"torch.Size([1, 256, 14, 14])",1,0.000247199350269511,6447616,860.31640625,128,1,32896,0
860.3203125,28,256,"torch.Size([1, 256, 28, 28])",1,0.00071610654995311,25790464,860.3203125,128,1,32896,0
860.32421875,56,256,"torch.Size([1, 256, 56, 56])",1,0.00251759689999744,103161856,860.32421875,128,1,32896,0
860.328125,112,256,"torch.Size([1, 256, 112, 112])",1,0.0103423603999545,412647424,860.328125,128,1,32896,0
939.48681640625,224,256,"torch.Size([1, 256, 224, 224])",1,0.0417764291501953,1650589696,958.33984375,128,1,32896,0
884.109375,7,256,"torch.Size([1, 256, 7, 7])",1,5.76620004721917E-05,526336,884.14453125,128,2,32896,0
884.2265625,14,256,"torch.Size([1, 256, 14, 14])",1,0.00024432455029455,1611904,884.2265625,128,2,32896,0
884.2421875,28,256,"torch.Size([1, 256, 28, 28])",1,0.000374270300380886,6447616,884.2421875,128,2,32896,0
884.25390625,56,256,"torch.Size([1, 256, 56, 56])",1,0.00108601029933197,25790464,884.25390625,128,2,32896,0
884.265625,112,256,"torch.Size([1, 256, 112, 112])",1,0.00438006364929606,103161856,884.265625,128,2,32896,0
947.52109375,224,256,"torch.Size([1, 256, 224, 224])",1,0.0379013063502498,412647424,981.50390625,128,2,32896,0
884.27734375,7,256,"torch.Size([1, 256, 7, 7])",1,4.85953998577315E-05,131584,884.27734375,128,5,32896,0
884.2734375,14,256,"torch.Size([1, 256, 14, 14])",1,0.000138851049996447,296064,884.2734375,128,5,32896,0
884.26953125,28,256,"torch.Size([1, 256, 28, 28])",1,0.000227643599646399,1184256,884.26953125,128,5,32896,0
884.265625,56,256,"torch.Size([1, 256, 56, 56])",1,0.000603723550011637,4737024,884.265625,128,5,32896,0
884.26171875,112,256,"torch.Size([1, 256, 112, 112])",1,0.00249157549988013,17401984,884.26171875,128,5,32896,0
952.742788461538,224,256,"torch.Size([1, 256, 224, 224])",1,0.0302865753503283,66614400,982.265625,128,5,32896,0
884.2578125,7,256,"torch.Size([1, 256, 7, 7])",3,0.000630266749794828,7376000,884.2578125,128,1,295040,0
884.25390625,14,256,"torch.Size([1, 256, 14, 14])",3,0.00146247680022498,42485760,884.25390625,128,1,295040,0
884.25390625,28,256,"torch.Size([1, 256, 28, 28])",3,0.00572334945027251,199447040,884.25390625,128,1,295040,0
884.25,56,256,"torch.Size([1, 256, 56, 56])",3,0.0191217430001416,860336640,884.25,128,1,295040,0
884.2578125,112,256,"torch.Size([1, 256, 112, 112])",3,0.0825419017499371,3569984000,884.2578125,128,1,295040,0
968.260602678571,224,256,"torch.Size([1, 256, 224, 224])",3,0.333170554700337,14540751360,982.26171875,128,1,295040,0
884.25390625,7,256,"torch.Size([1, 256, 7, 7])",3,0.000307286199677037,2655360,884.25390625,128,2,295040,0
884.24609375,14,256,"torch.Size([1, 256, 14, 14])",3,0.000619043399638031,10621440,884.24609375,128,2,295040,0
884.2421875,28,256,"torch.Size([1, 256, 28, 28])",3,0.00157361009987653,49861760,884.2421875,128,2,295040,0
884.2265625,56,256,"torch.Size([1, 256, 56, 56])",3,0.0054802220001875,215084160,884.2265625,128,2,295040,0
884.21875,112,256,"torch.Size([1, 256, 112, 112])",3,0.023962171250605,892496000,884.21875,128,2,295040,0
957.708984375,224,256,"torch.Size([1, 256, 224, 224])",3,0.106529095899896,3635187840,982.2109375,128,2,295040,0
884.203125,7,256,"torch.Size([1, 256, 7, 7])",3,0.000125168549857335,295040,884.203125,128,5,295040,0
884.1953125,14,256,"torch.Size([1, 256, 14, 14])",3,0.000540203499986092,2655360,884.1953125,128,5,295040,0
884.1953125,28,256,"torch.Size([1, 256, 28, 28])",3,0.000559250450169202,10621440,884.1953125,128,5,295040,0
884.203125,56,256,"torch.Size([1, 256, 56, 56])",3,0.00144632840019767,35699840,884.203125,128,5,295040,0
884.2109375,112,256,"torch.Size([1, 256, 112, 112])",3,0.0060564865503693,142799360,884.2109375,128,5,295040,0
958.576171875,224,256,"torch.Size([1, 256, 224, 224])",3,0.0454995819003671,597456000,982.22265625,128,5,295040,0
884.16015625,7,256,"torch.Size([1, 256, 7, 7])",1,0.000141073299892014,3223808,884.16015625,256,1,65792,0
884.21875,14,256,"torch.Size([1, 256, 14, 14])",1,0.000422288849949837,12895232,884.21875,256,1,65792,0
884.21875,28,256,"torch.Size([1, 256, 28, 28])",1,0.00131469155021478,51580928,884.21875,256,1,65792,0
884.22265625,56,256,"torch.Size([1, 256, 56, 56])",1,0.00484443730019848,206323712,884.22265625,256,1,65792,0
884.2265625,112,256,"torch.Size([1, 256, 112, 112])",1,0.0190869025995198,825294848,884.2265625,256,1,65792,0
1023.04743303571,224,256,"torch.Size([1, 256, 224, 224])",1,0.0921576342996559,3301179392,1072.83203125,256,1,65792,0
884.10546875,7,256,"torch.Size([1, 256, 7, 7])",1,7.43497497751378E-05,1052672,884.10546875,256,2,65792,0
884.23828125,14,256,"torch.Size([1, 256, 14, 14])",1,0.000318433649954386,3223808,884.23828125,256,2,65792,0
884.24609375,28,256,"torch.Size([1, 256, 28, 28])",1,0.000509185250120936,12895232,884.24609375,256,2,65792,0
884.26171875,56,256,"torch.Size([1, 256, 56, 56])",1,0.00156617164975614,51580928,884.26171875,256,2,65792,0
884.26953125,112,256,"torch.Size([1, 256, 112, 112])",1,0.00684776339985547,206323712,884.26953125,256,2,65792,0
945.7140625,224,256,"torch.Size([1, 256, 224, 224])",1,0.0452474761499616,825294848,983.29296875,256,2,65792,0
884.2109375,7,256,"torch.Size([1, 256, 7, 7])",1,7.19489500625059E-05,263168,884.2109375,256,5,65792,0
884.28515625,14,256,"torch.Size([1, 256, 14, 14])",1,0.000221683499694336,592128,884.28515625,256,5,65792,0
884.27734375,28,256,"torch.Size([1, 256, 28, 28])",1,0.000610938650061144,2368512,884.27734375,256,5,65792,0
884.26953125,56,256,"torch.Size([1, 256, 56, 56])",1,0.000927664149639895,9474048,884.26953125,256,5,65792,0
884.26953125,112,256,"torch.Size([1, 256, 112, 112])",1,0.00283310269951471,34803968,884.26953125,256,5,65792,0
954.891462053571,224,256,"torch.Size([1, 256, 224, 224])",1,0.0329855848496663,133228800,982.27734375,256,5,65792,0
884.2734375,7,256,"torch.Size([1, 256, 7, 7])",3,0.000967555449460633,14752000,884.2734375,256,1,590080,0
884.2578125,14,256,"torch.Size([1, 256, 14, 14])",3,0.00258141605008859,84971520,884.2578125,256,1,590080,0
884.25,28,256,"torch.Size([1, 256, 28, 28])",3,0.00946293204979156,398894080,884.25,256,1,590080,0
884.234375,56,256,"torch.Size([1, 256, 56, 56])",3,0.0388633479997225,1720673280,884.234375,256,1,590080,0
884.2265625,112,256,"torch.Size([1, 256, 112, 112])",3,0.164025721049984,7139968000,884.2265625,256,1,590080,0
981.4203125,224,256,"torch.Size([1, 256, 224, 224])",3,0.651385287450103,29081502720,1029.8359375,256,1,590080,0
884.2109375,7,256,"torch.Size([1, 256, 7, 7])",3,0.000476406250527361,5310720,884.2109375,256,2,590080,0
884.2109375,14,256,"torch.Size([1, 256, 14, 14])",3,0.000940360649838112,21242880,884.2109375,256,2,590080,0
884.21875,28,256,"torch.Size([1, 256, 28, 28])",3,0.00274467384952004,99723520,884.21875,256,2,590080,0
884.21875,56,256,"torch.Size([1, 256, 56, 56])",3,0.0101506555503875,430168320,884.21875,256,2,590080,0
884.2265625,112,256,"torch.Size([1, 256, 112, 112])",3,0.0425348944998405,1784992000,884.2265625,256,2,590080,0
961.690538194445,224,256,"torch.Size([1, 256, 224, 224])",3,0.190264008050144,7270375680,982.234375,256,2,590080,0
884.2265625,7,256,"torch.Size([1, 256, 7, 7])",3,0.000180866799928481,590080,884.2265625,256,5,590080,0
884.21875,14,256,"torch.Size([1, 256, 14, 14])",3,0.000566370799788274,5310720,884.21875,256,5,590080,0
884.21875,28,256,"torch.Size([1, 256, 28, 28])",3,0.00120834215049399,21242880,884.21875,256,5,590080,0
884.21875,56,256,"torch.Size([1, 256, 56, 56])",3,0.00251696884952253,71399680,884.21875,256,5,590080,0
884.2265625,112,256,"torch.Size([1, 256, 112, 112])",3,0.0123872462500003,285598720,884.2265625,256,5,590080,0
955.978794642857,224,256,"torch.Size([1, 256, 224, 224])",3,0.085264351299702,1194912000,982.2265625,256,5,590080,0
884.21875,7,256,"torch.Size([1, 256, 7, 7])",1,0.000413122699683299,6447616,884.21875,512,1,131584,0
884.2265625,14,256,"torch.Size([1, 256, 14, 14])",1,0.0011454062499979,25790464,884.2265625,512,1,131584,0
884.2265625,28,256,"torch.Size([1, 256, 28, 28])",1,0.00394567149996874,103161856,884.2265625,512,1,131584,0
884.2265625,56,256,"torch.Size([1, 256, 56, 56])",1,0.0144116461997328,412647424,884.2265625,512,1,131584,0
884.23046875,112,256,"torch.Size([1, 256, 112, 112])",1,0.044381788049941,1650589696,884.23046875,512,1,131584,0
1119.0107421875,224,256,"torch.Size([1, 256, 224, 224])",1,0.214518538500124,6602358784,1202.5625,512,1,131584,0
884.1015625,7,256,"torch.Size([1, 256, 7, 7])",1,0.00011451099999249,2105344,884.1015625,512,2,131584,0
884.24609375,14,256,"torch.Size([1, 256, 14, 14])",1,0.000342435749917058,6447616,884.24609375,512,2,131584,0
884.25390625,28,256,"torch.Size([1, 256, 28, 28])",1,0.000877310449868673,25790464,884.25390625,512,2,131584,0
884.265625,56,256,"torch.Size([1, 256, 56, 56])",1,0.00292069845017977,103161856,884.265625,512,2,131584,0
884.28125,112,256,"torch.Size([1, 256, 112, 112])",1,0.0124769356996694,412647424,884.28125,512,2,131584,0
951.748046875,224,256,"torch.Size([1, 256, 224, 224])",1,0.0788745411999116,1650589696,983.30078125,512,2,131584,0
884.2890625,7,256,"torch.Size([1, 256, 7, 7])",1,0.000129776149697136,526336,884.2890625,512,5,131584,0
884.28515625,14,256,"torch.Size([1, 256, 14, 14])",1,0.000351520050026011,1184256,884.28515625,512,5,131584,0
884.2734375,28,256,"torch.Size([1, 256, 28, 28])",1,0.000604628799919738,4737024,884.2734375,512,5,131584,0
884.2578125,56,256,"torch.Size([1, 256, 56, 56])",1,0.0026360977004515,18948096,884.2578125,512,5,131584,0
884.2421875,112,256,"torch.Size([1, 256, 112, 112])",1,0.00439392675034469,69607936,884.2421875,512,5,131584,0
944.96640625,224,256,"torch.Size([1, 256, 224, 224])",1,0.06551577289938,266457600,980.7734375,512,5,131584,0
884.23046875,7,256,"torch.Size([1, 256, 7, 7])",3,0.0015707537997514,29504000,884.23046875,512,1,1180160,0
884.22265625,14,256,"torch.Size([1, 256, 14, 14])",3,0.00620412865027902,169943040,884.22265625,512,1,1180160,0
884.23046875,28,256,"torch.Size([1, 256, 28, 28])",3,0.0208140159498726,797788160,884.23046875,512,1,1180160,0
884.23046875,56,256,"torch.Size([1, 256, 56, 56])",3,0.0731420567499299,3441346560,884.23046875,512,1,1180160,0
884.23828125,112,256,"torch.Size([1, 256, 112, 112])",3,0.308496813199599,14279936000,884.23828125,512,1,1180160,0
1033.80078125,224,256,"torch.Size([1, 256, 224, 224])",3,1.30982609959974,58163005440,1100.9296875,512,1,1180160,0
884.234375,7,256,"torch.Size([1, 256, 7, 7])",3,0.000767379649914801,10621440,884.234375,512,2,1180160,0
884.23046875,14,256,"torch.Size([1, 256, 14, 14])",3,0.00210772214995814,42485760,884.23046875,512,2,1180160,0
884.234375,28,256,"torch.Size([1, 256, 28, 28])",3,0.00571767809960875,199447040,884.234375,512,2,1180160,0
884.23046875,56,256,"torch.Size([1, 256, 56, 56])",3,0.0214192994004406,860336640,884.23046875,512,2,1180160,0
884.234375,112,256,"torch.Size([1, 256, 112, 112])",3,0.0893213289506093,3569984000,884.234375,512,2,1180160,0
969.9873046875,224,256,"torch.Size([1, 256, 224, 224])",3,0.364175116900151,14540751360,982.23828125,512,2,1180160,0
884.23046875,7,256,"torch.Size([1, 256, 7, 7])",3,0.000393507650005631,1180160,884.23046875,512,5,1180160,0
884.2265625,14,256,"torch.Size([1, 256, 14, 14])",3,0.00128493744996376,10621440,884.2265625,512,5,1180160,0
884.22265625,28,256,"torch.Size([1, 256, 28, 28])",3,0.00307891324991942,42485760,884.22265625,512,5,1180160,0
884.23046875,56,256,"torch.Size([1, 256, 56, 56])",3,0.00596229704970028,142799360,884.23046875,512,5,1180160,0
884.234375,112,256,"torch.Size([1, 256, 112, 112])",3,0.0185826821500086,571197440,884.234375,512,5,1180160,0
961.232700892857,224,256,"torch.Size([1, 256, 224, 224])",3,0.128413501799514,2389824000,982.234375,512,5,1180160,0
884.182291666667,7,256,"torch.Size([1, 256, 7, 7])",1,0.000557701749494299,12895232,884.203125,1024,1,263168,0
884.2265625,14,256,"torch.Size([1, 256, 14, 14])",1,0.00148443429934559,51580928,884.2265625,1024,1,263168,0
884.23046875,28,256,"torch.Size([1, 256, 28, 28])",1,0.00527416935001384,206323712,884.23046875,1024,1,263168,0
884.234375,56,256,"torch.Size([1, 256, 56, 56])",1,0.0195708102495701,825294848,884.234375,1024,1,263168,0
953.6171875,112,256,"torch.Size([1, 256, 112, 112])",1,0.0956843776002643,3301179392,987.87890625,1024,1,263168,0
1282.87326388889,224,256,"torch.Size([1, 256, 224, 224])",1,0.379284621999977,13204717568,1502.26171875,1024,1,263168,0
884.109375,7,256,"torch.Size([1, 256, 7, 7])",1,0.00020713879930554,4210688,884.109375,1024,2,263168,0
884.2421875,14,256,"torch.Size([1, 256, 14, 14])",1,0.000656764699670021,12895232,884.2421875,1024,2,263168,0
884.2421875,28,256,"torch.Size([1, 256, 28, 28])",1,0.0013539599996875,51580928,884.2421875,1024,2,263168,0
884.2421875,56,256,"torch.Size([1, 256, 56, 56])",1,0.00514889284968376,206323712,884.2421875,1024,2,263168,0
884.2421875,112,256,"torch.Size([1, 256, 112, 112])",1,0.0218332315504085,825294848,884.2421875,1024,2,263168,0
1024.72767857143,224,256,"torch.Size([1, 256, 224, 224])",1,0.139166074049717,3301179392,1075.953125,1024,2,263168,0
884.2421875,7,256,"torch.Size([1, 256, 7, 7])",1,0.000148285750037758,1052672,884.2421875,1024,5,263168,0
884.2421875,14,256,"torch.Size([1, 256, 14, 14])",1,0.000569696250022389,2368512,884.2421875,1024,5,263168,0
884.2421875,28,256,"torch.Size([1, 256, 28, 28])",1,0.00117700564951519,9474048,884.2421875,1024,5,263168,0
884.2421875,56,256,"torch.Size([1, 256, 56, 56])",1,0.0023336341502727,37896192,884.2421875,1024,5,263168,0
884.2421875,112,256,"torch.Size([1, 256, 112, 112])",1,0.00743047249998199,139215872,884.2421875,1024,5,263168,0
949.32421875,224,256,"torch.Size([1, 256, 224, 224])",1,0.0456773832003819,532915200,982.25390625,1024,5,263168,0
884.24609375,7,256,"torch.Size([1, 256, 7, 7])",3,0.00249641059999703,59008000,884.24609375,1024,1,2360320,0
884.23828125,14,256,"torch.Size([1, 256, 14, 14])",3,0.00963852429995313,339886080,884.23828125,1024,1,2360320,0
884.23828125,28,256,"torch.Size([1, 256, 28, 28])",3,0.0363887526997132,1595576320,884.23828125,1024,1,2360320,0
884.23828125,56,256,"torch.Size([1, 256, 56, 56])",3,0.149533204449835,6882693120,884.23828125,1024,1,2360320,0
919.9296875,112,256,"torch.Size([1, 256, 112, 112])",3,0.642956249850249,28559872000,969.140625,1024,1,2360320,0
1099.401953125,224,256,"torch.Size([1, 256, 224, 224])",3,2.54939458600056,116326010880,1174.5703125,1024,1,2360320,0
884.23828125,7,256,"torch.Size([1, 256, 7, 7])",3,0.00151577760043438,21242880,884.23828125,1024,2,2360320,0
884.23046875,14,256,"torch.Size([1, 256, 14, 14])",3,0.00489488120001624,84971520,884.23046875,1024,2,2360320,0
884.23828125,28,256,"torch.Size([1, 256, 28, 28])",3,0.0109992000499915,398894080,884.23828125,1024,2,2360320,0
884.23828125,56,256,"torch.Size([1, 256, 56, 56])",3,0.0393342055504036,1720673280,884.23828125,1024,2,2360320,0
884.23828125,112,256,"torch.Size([1, 256, 112, 112])",3,0.15425819814991,7139968000,884.23828125,1024,2,2360320,0
981.31953125,224,256,"torch.Size([1, 256, 224, 224])",3,0.71880953430009,29081502720,1029.6015625,1024,2,2360320,0
883.9697265625,7,256,"torch.Size([1, 256, 7, 7])",3,0.00067237334951642,2360320,884,1024,5,2360320,0
884.23046875,14,256,"torch.Size([1, 256, 14, 14])",3,0.00301238075044239,21242880,884.23046875,1024,5,2360320,0
884.23046875,28,256,"torch.Size([1, 256, 28, 28])",3,0.00432392125003389,84971520,884.23046875,1024,5,2360320,0
884.23046875,56,256,"torch.Size([1, 256, 56, 56])",3,0.0116261566494359,285598720,884.23046875,1024,5,2360320,0
884.23046875,112,256,"torch.Size([1, 256, 112, 112])",3,0.0342775473000074,1142394880,884.23046875,1024,5,2360320,0
965.888020833333,224,256,"torch.Size([1, 256, 224, 224])",3,0.179411695599993,4779648000,982.22265625,1024,5,2360320,0
884.19921875,7,512,"torch.Size([1, 512, 7, 7])",1,8.40820503071882E-05,804384,884.19921875,32,1,16416,0
884.1875,14,512,"torch.Size([1, 512, 14, 14])",1,0.000144253100006608,3217536,884.1875,32,1,16416,0
884.18359375,28,512,"torch.Size([1, 512, 28, 28])",1,0.000438343649875606,12870144,884.18359375,32,1,16416,0
884.1875,56,512,"torch.Size([1, 512, 56, 56])",1,0.0015163306001341,51480576,884.1875,32,1,16416,0
884.19140625,112,512,"torch.Size([1, 512, 112, 112])",1,0.00654741955004283,205922304,884.19140625,32,1,16416,0
1009.94466145833,224,512,"torch.Size([1, 512, 224, 224])",1,0.0286339012505778,823689216,1080.203125,32,1,16416,0
884.1875,7,512,"torch.Size([1, 512, 7, 7])",1,0.000182092450268101,262656,884.1875,32,2,16416,0
884.1953125,14,512,"torch.Size([1, 512, 14, 14])",1,0.00031282444979297,804384,884.1953125,32,2,16416,0
884.20703125,28,512,"torch.Size([1, 512, 28, 28])",1,0.00049782005007728,3217536,884.20703125,32,2,16416,0
884.21875,56,512,"torch.Size([1, 512, 56, 56])",1,0.00161665564955911,12870144,884.21875,32,2,16416,0
884.2265625,112,512,"torch.Size([1, 512, 112, 112])",1,0.00664531255024485,51480576,884.2265625,32,2,16416,0
1015.7265625,224,512,"torch.Size([1, 512, 224, 224])",1,0.0691272907504754,205922304,1082.25,32,2,16416,0
884.23828125,7,512,"torch.Size([1, 512, 7, 7])",1,0.000121295999997528,65664,884.23828125,32,5,16416,0
884.234375,14,512,"torch.Size([1, 512, 14, 14])",1,0.000160867550584953,147744,884.234375,32,5,16416,0
884.23046875,28,512,"torch.Size([1, 512, 28, 28])",1,0.000280570000177249,590976,884.23046875,32,5,16416,0
884.2265625,56,512,"torch.Size([1, 512, 56, 56])",1,0.000935563850362087,2363904,884.2265625,32,5,16416,0
884.2265625,112,512,"torch.Size([1, 512, 112, 112])",1,0.00977333199989516,8684064,884.2265625,32,5,16416,0
1008.47135416667,224,512,"torch.Size([1, 512, 224, 224])",1,0.0556875884503825,33242400,1078.45703125,32,5,16416,0
884.22265625,7,512,"torch.Size([1, 512, 7, 7])",3,0.000261316949763568,3687200,884.22265625,32,1,147488,0
884.2109375,14,512,"torch.Size([1, 512, 14, 14])",3,0.0016320820999681,21238272,884.2109375,32,1,147488,0
884.203125,28,512,"torch.Size([1, 512, 28, 28])",3,0.00419298929991783,99701888,884.203125,32,1,147488,0
884.1875,56,512,"torch.Size([1, 512, 56, 56])",3,0.0120533342495037,430075008,884.1875,32,1,147488,0
884.1796875,112,512,"torch.Size([1, 512, 112, 112])",3,0.0512719404003292,1784604800,884.1796875,32,1,147488,0
1041.87180397727,224,512,"torch.Size([1, 512, 224, 224])",3,0.215843881099863,7268798592,1080.171875,32,1,147488,0
884.15625,7,512,"torch.Size([1, 512, 7, 7])",3,0.000394150899956003,1327392,884.15625,32,2,147488,0
884.15625,14,512,"torch.Size([1, 512, 14, 14])",3,0.000373791700258153,5309568,884.15625,32,2,147488,0
884.1640625,28,512,"torch.Size([1, 512, 28, 28])",3,0.00110947674984345,24925472,884.1640625,32,2,147488,0
884.1640625,56,512,"torch.Size([1, 512, 56, 56])",3,0.00390677099931054,107518752,884.1640625,32,2,147488,0
884.171875,112,512,"torch.Size([1, 512, 112, 112])",3,0.0158721504005371,446151200,884.171875,32,2,147488,0
1021.47721354167,224,512,"torch.Size([1, 512, 224, 224])",3,0.0934604232999845,1817199648,1080.1796875,32,2,147488,0
884.23046875,7,512,"torch.Size([1, 512, 7, 7])",3,0.000209093449666398,147488,884.23046875,32,5,147488,0
884.2265625,14,512,"torch.Size([1, 512, 14, 14])",3,0.000266925750474911,1327392,884.2265625,32,5,147488,0
884.22265625,28,512,"torch.Size([1, 512, 28, 28])",3,0.000766073100385256,5309568,884.22265625,32,5,147488,0
884.2265625,56,512,"torch.Size([1, 512, 56, 56])",3,0.00162960730012856,17846048,884.2265625,32,5,147488,0
884.234375,112,512,"torch.Size([1, 512, 112, 112])",3,0.00749867630001973,71384192,884.234375,32,5,147488,0
1008.93489583333,224,512,"torch.Size([1, 512, 224, 224])",3,0.064071986250201,298663200,1080.23828125,32,5,147488,0
884.234375,7,512,"torch.Size([1, 512, 7, 7])",1,9.17983496037778E-05,1608768,884.234375,64,1,32832,0
884.23828125,14,512,"torch.Size([1, 512, 14, 14])",1,0.000234575800277526,6435072,884.23828125,64,1,32832,0
884.23828125,28,512,"torch.Size([1, 512, 28, 28])",1,0.000856486900011078,25740288,884.23828125,64,1,32832,0
884.23828125,56,512,"torch.Size([1, 512, 56, 56])",1,0.00257029405038338,102961152,884.23828125,64,1,32832,0
884.2421875,112,512,"torch.Size([1, 512, 112, 112])",1,0.0114152852504049,411844608,884.2421875,64,1,32832,0
1019.82366071429,224,512,"torch.Size([1, 512, 224, 224])",1,0.0499337264998758,1647378432,1080.25390625,64,1,32832,0
884.2421875,7,512,"torch.Size([1, 512, 7, 7])",1,0.000195284400251694,525312,884.2421875,64,2,32832,0
884.25,14,512,"torch.Size([1, 512, 14, 14])",1,0.000201406449923525,1608768,884.25,64,2,32832,0
884.26171875,28,512,"torch.Size([1, 512, 28, 28])",1,0.000450320600066334,6435072,884.26171875,64,2,32832,0
884.27734375,56,512,"torch.Size([1, 512, 56, 56])",1,0.00176780509937089,25740288,884.27734375,64,2,32832,0
884.2890625,112,512,"torch.Size([1, 512, 112, 112])",1,0.00747732360032387,102961152,884.2890625,64,2,32832,0
912.085286458333,224,512,"torch.Size([1, 512, 224, 224])",1,0.071097089649993,411844608,984.30078125,64,2,32832,0
884.2734375,7,512,"torch.Size([1, 512, 7, 7])",1,0.000136745499912649,131328,884.2734375,64,5,32832,0
884.2578125,14,512,"torch.Size([1, 512, 14, 14])",1,0.000198989099590108,295488,884.2578125,64,5,32832,0
884.2421875,28,512,"torch.Size([1, 512, 28, 28])",1,0.000330570999358315,1181952,884.2421875,64,5,32832,0
884.2265625,56,512,"torch.Size([1, 512, 56, 56])",1,0.00104550600008224,4727808,884.2265625,64,5,32832,0
884.2109375,112,512,"torch.Size([1, 512, 112, 112])",1,0.00474068409967004,17368128,884.2109375,64,5,32832,0
1000.1421875,224,512,"torch.Size([1, 512, 224, 224])",1,0.0576569167998969,66484800,1049.69921875,64,5,32832,0
884.22265625,7,512,"torch.Size([1, 512, 7, 7])",3,0.000471169249794912,7374400,884.22265625,64,1,294976,0
884.2265625,14,512,"torch.Size([1, 512, 14, 14])",3,0.00398303309993935,42476544,884.2265625,64,1,294976,0
884.234375,28,512,"torch.Size([1, 512, 28, 28])",3,0.00509647490034695,199403776,884.234375,64,1,294976,0
884.234375,56,512,"torch.Size([1, 512, 56, 56])",3,0.0193329860499944,860150016,884.234375,64,1,294976,0
884.234375,112,512,"torch.Size([1, 512, 112, 112])",3,0.080331509050302,3569209600,884.234375,64,1,294976,0
1059.75203804348,224,512,"torch.Size([1, 512, 224, 224])",3,0.371738895549788,14537597184,1080.2421875,64,1,294976,0
884.2265625,7,512,"torch.Size([1, 512, 7, 7])",3,0.000363506799476454,2654784,884.2265625,64,2,294976,0
884.2265625,14,512,"torch.Size([1, 512, 14, 14])",3,0.000752914499753388,10619136,884.2265625,64,2,294976,0
884.234375,28,512,"torch.Size([1, 512, 28, 28])",3,0.00141682160028722,49850944,884.234375,64,2,294976,0
884.2265625,56,512,"torch.Size([1, 512, 56, 56])",3,0.00631652235024376,215037504,884.2265625,64,2,294976,0
884.234375,112,512,"torch.Size([1, 512, 112, 112])",3,0.0246607686996867,892302400,884.234375,64,2,294976,0
1027.2783203125,224,512,"torch.Size([1, 512, 224, 224])",3,0.157582642650232,3634399296,1080.234375,64,2,294976,0
884.2265625,7,512,"torch.Size([1, 512, 7, 7])",3,0.000282624149986077,294976,884.2265625,64,5,294976,0
884.2265625,14,512,"torch.Size([1, 512, 14, 14])",3,0.000420511999982409,2654784,884.2265625,64,5,294976,0
884.21875,28,512,"torch.Size([1, 512, 28, 28])",3,0.000773331199889071,10619136,884.21875,64,5,294976,0
884.21875,56,512,"torch.Size([1, 512, 56, 56])",3,0.00202781100015272,35692096,884.21875,64,5,294976,0
884.2265625,112,512,"torch.Size([1, 512, 112, 112])",3,0.00976094774960074,142768384,884.2265625,64,5,294976,0
1014.4875,224,512,"torch.Size([1, 512, 224, 224])",3,0.077305905099638,597326400,1080.234375,64,5,294976,0
884.22265625,7,512,"torch.Size([1, 512, 7, 7])",1,0.000131866100127809,3217536,884.22265625,128,1,65664,0
884.22265625,14,512,"torch.Size([1, 512, 14, 14])",1,0.000452105199656216,12870144,884.22265625,128,1,65664,0
884.22265625,28,512,"torch.Size([1, 512, 28, 28])",1,0.00120266800004174,51480576,884.22265625,128,1,65664,0
884.22265625,56,512,"torch.Size([1, 512, 56, 56])",1,0.00489690915055689,205922304,884.22265625,128,1,65664,0
884.21875,112,512,"torch.Size([1, 512, 112, 112])",1,0.0204267131499364,823689216,884.21875,128,1,65664,0
1038.79723011364,224,512,"torch.Size([1, 512, 224, 224])",1,0.0802288446997409,3294756864,1080.22265625,128,1,65664,0
