<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
20.0,953745408.0,20.0,174101889024.0,1.0,2457600.0,1846673408.0,96.0,224.0,0.029085899703204632,175107244032.0,1846673408.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,49152000.0,1.0,0.0,,,,
20.0,1271660544.0,20.0,232135852032.0,1.0,3276800.0,2085748736.0,128.0,224.0,0.03871648199856281,233476325376.0,2085748736.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,65536000.0,1.0,0.0,,,,
20.0,1907490816.0,20.0,348203778048.0,1.0,4915200.0,2511470592.0,192.0,224.0,0.057218497060239314,350214488064.0,2511470592.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,98304000.0,1.0,0.0,,,,
20.0,2543321088.0,20.0,464271704064.0,1.0,6553600.0,2865889280.0,256.0,224.0,0.07895738855004311,466952650752.0,2865889280.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,131072000.0,1.0,0.0,,,,
20.0,3814981632.0,20.0,696407556096.0,1.0,9830400.0,3717332992.0,384.0,224.0,0.12051428649574518,700428976128.0,3717332992.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,196608000.0,1.0,0.0,,,,
20.0,5086642176.0,20.0,928543408128.0,1.0,13107200.0,4486987776.0,512.0,224.0,0.1543608818203211,933905301504.0,4486987776.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,262144000.0,1.0,0.0,,,,
,,5.0,655566528.0,1.0,18432.0,1399980032.0,1.0,224.0,0.0010721830651164057,714206912.0,1399980032.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,58621952.0,3.0,0.0,2.0,0.0,,
,,5.0,1311133056.0,1.0,36864.0,1641152512.0,2.0,224.0,0.0011434361338615415,1428413824.0,1641152512.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,117243904.0,3.0,0.0,2.0,0.0,,
,,5.0,2622266112.0,1.0,73728.0,1897005056.0,4.0,224.0,0.0013809183612465859,2856827648.0,1897005056.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,234487808.0,3.0,0.0,2.0,0.0,,
,,5.0,5244532224.0,1.0,147456.0,2161246208.0,8.0,224.0,0.0018824484199285508,5713655296.0,2161246208.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,468975616.0,3.0,0.0,2.0,0.0,,
,,5.0,10489064448.0,1.0,294912.0,2513567744.0,16.0,224.0,0.0035471919924020775,11427310592.0,2513567744.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,937951232.0,3.0,0.0,2.0,0.0,,
,,5.0,20978128896.0,1.0,589824.0,3016884224.0,32.0,224.0,0.0044104365631937965,22854621184.0,3016884224.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,1875902464.0,3.0,0.0,2.0,0.0,,
,,5.0,41956257792.0,1.0,1179648.0,3352428544.0,64.0,224.0,0.007635916210711001,45709242368.0,3352428544.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,3751804928.0,3.0,0.0,2.0,0.0,,
,,5.0,62934386688.0,1.0,1769472.0,3690070016.0,96.0,224.0,0.011654707230627536,68563863552.0,3690070016.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,5627707392.0,3.0,0.0,2.0,0.0,,
,,5.0,83912515584.0,1.0,2359296.0,3985768448.0,128.0,224.0,0.014860258251428603,91418484736.0,3985768448.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,7503609856.0,3.0,0.0,2.0,0.0,,
