<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
161.0,7530012672.0,160.0,494444740608.0,,,3160408064.0,64.0,224.0,0.12665664292871953,502133827584.0,3160408064.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,141312000.0,1.0,0.0,,,3.0,17762304.0
161.0,11295019008.0,160.0,741667110912.0,,,3739222016.0,96.0,224.0,0.18939936421811585,753200741376.0,3739222016.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,211968000.0,1.0,0.0,,,3.0,26643456.0
161.0,15060025344.0,160.0,988889481216.0,,,4301258752.0,128.0,224.0,0.251759435236454,1004267655168.0,4301258752.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,282624000.0,1.0,0.0,,,3.0,35524608.0
161.0,22590038016.0,160.0,1483334221824.0,,,5368709120.0,192.0,224.0,0.3716771353036165,1506401482752.0,5368709120.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,423936000.0,1.0,0.0,,,3.0,53286912.0
96.0,18593344.0,96.0,2835873120.0,1.0,53248.0,1470103552.0,1.0,224.0,0.004110236838459969,2856567712.0,1470103552.0,inception,198.0,27161264.0,0.0,,,,,2.0,2048000.0,2.0,0.0,1.0,0.0,,
96.0,37186688.0,96.0,5671746240.0,1.0,106496.0,1595932672.0,2.0,224.0,0.004340539127588272,5713135424.0,1595932672.0,inception,198.0,27161264.0,0.0,,,,,2.0,4096000.0,2.0,0.0,1.0,0.0,,
96.0,74373376.0,96.0,11343492480.0,1.0,212992.0,1707081728.0,4.0,224.0,0.0044859696179628365,11426270848.0,1707081728.0,inception,198.0,27161264.0,0.0,,,,,2.0,8192000.0,2.0,0.0,1.0,0.0,,
96.0,148746752.0,96.0,22686984960.0,1.0,425984.0,1809842176.0,8.0,224.0,0.006192216649651527,22852541696.0,1809842176.0,inception,198.0,27161264.0,0.0,,,,,2.0,16384000.0,2.0,0.0,1.0,0.0,,
96.0,297493504.0,96.0,45373969920.0,1.0,851968.0,1977614336.0,16.0,224.0,0.010432214289903641,45705083392.0,1977614336.0,inception,198.0,27161264.0,0.0,,,,,2.0,32768000.0,2.0,0.0,1.0,0.0,,
96.0,594987008.0,96.0,90747939840.0,1.0,1703936.0,2193620992.0,32.0,224.0,0.01897141933441162,91410166784.0,2193620992.0,inception,198.0,27161264.0,0.0,,,,,2.0,65536000.0,2.0,0.0,1.0,0.0,,
96.0,1189974016.0,96.0,181495879680.0,1.0,3407872.0,2516582400.0,64.0,224.0,0.036398902907967566,182820333568.0,2516582400.0,inception,198.0,27161264.0,0.0,,,,,2.0,131072000.0,2.0,0.0,1.0,0.0,,
96.0,1784961024.0,96.0,272243819520.0,1.0,5111808.0,2799697920.0,96.0,224.0,0.051182927563786514,274230500352.0,2799697920.0,inception,198.0,27161264.0,0.0,,,,,2.0,196608000.0,2.0,0.0,1.0,0.0,,
96.0,2379948032.0,96.0,362991759360.0,1.0,6815744.0,3101687808.0,128.0,224.0,0.07098663151264191,365640667136.0,3101687808.0,inception,198.0,27161264.0,0.0,,,,,2.0,262144000.0,2.0,0.0,1.0,0.0,,
96.0,3569922048.0,96.0,544487639040.0,1.0,10223616.0,3628072960.0,192.0,224.0,0.1041010744869709,548461000704.0,3628072960.0,inception,198.0,27161264.0,0.0,,,,,2.0,393216000.0,2.0,0.0,1.0,0.0,,
96.0,4759896064.0,96.0,725983518720.0,1.0,13631488.0,4185915392.0,256.0,224.0,0.1369927454739809,731281334272.0,4185915392.0,inception,198.0,27161264.0,0.0,,,,,2.0,524288000.0,2.0,0.0,1.0,0.0,,
