<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
20.0,3814981632.0,20.0,696407556096.0,1.0,9830400.0,4360765440.0,384.0,224.0,0.11065034084022043,700428976128.0,4360765440.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,196608000.0,1.0,0.0,,,,
20.0,5086642176.0,20.0,928543408128.0,1.0,13107200.0,5098962944.0,512.0,224.0,0.1467128846794367,933905301504.0,5098962944.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,262144000.0,1.0,0.0,,,,
,,5.0,655566528.0,1.0,18432.0,1911291904.0,1.0,224.0,0.005414113402366638,714206912.0,1911291904.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,58621952.0,3.0,0.0,2.0,0.0,,
,,5.0,1311133056.0,1.0,36864.0,2152464384.0,2.0,224.0,0.004252219200134277,1428413824.0,2152464384.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,117243904.0,3.0,0.0,2.0,0.0,,
,,5.0,2622266112.0,1.0,73728.0,2408316928.0,4.0,224.0,0.0017336267977952958,2856827648.0,2408316928.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,234487808.0,3.0,0.0,2.0,0.0,,
,,5.0,5244532224.0,1.0,147456.0,2729181184.0,8.0,224.0,0.007833802327513694,5713655296.0,2729181184.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,468975616.0,3.0,0.0,2.0,0.0,,
,,5.0,10489064448.0,1.0,294912.0,2978742272.0,16.0,224.0,0.002575961127877236,11427310592.0,2978742272.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,937951232.0,3.0,0.0,2.0,0.0,,
,,5.0,20978128896.0,1.0,589824.0,3528196096.0,32.0,224.0,0.003046411275863648,22854621184.0,3528196096.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,1875902464.0,3.0,0.0,2.0,0.0,,
,,5.0,41956257792.0,1.0,1179648.0,3863740416.0,64.0,224.0,0.004838507622480393,45709242368.0,3863740416.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,3751804928.0,3.0,0.0,2.0,0.0,,
,,5.0,62934386688.0,1.0,1769472.0,4348182528.0,96.0,224.0,0.008233723789453506,68563863552.0,4348182528.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,5627707392.0,3.0,0.0,2.0,0.0,,
,,5.0,83912515584.0,1.0,2359296.0,4637589504.0,128.0,224.0,0.008208318799734115,91418484736.0,4637589504.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,7503609856.0,3.0,0.0,2.0,0.0,,
,,5.0,125868773376.0,1.0,3538944.0,5029756928.0,192.0,224.0,0.011839345097541807,137127727104.0,5029756928.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,11255414784.0,3.0,0.0,2.0,0.0,,
,,5.0,167825031168.0,1.0,4718592.0,5438701568.0,256.0,224.0,0.014764538779854775,182836969472.0,5438701568.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,15007219712.0,3.0,0.0,2.0,0.0,,
,,5.0,251737546752.0,1.0,7077888.0,5874909184.0,384.0,224.0,0.02183065116405487,274255454208.0,5874909184.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,22510829568.0,3.0,0.0,2.0,0.0,,
,,5.0,335650062336.0,1.0,9437184.0,6466306048.0,512.0,224.0,0.028408643230795862,365673938944.0,6466306048.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,30014439424.0,3.0,0.0,2.0,0.0,,
,,26.0,818924576.0,1.0,170000.0,1389101056.0,1.0,224.0,0.0014830045402050018,819094576.0,1389101056.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,1637849152.0,1.0,340000.0,1389101056.0,2.0,224.0,0.001282426342368126,1638189152.0,1389101056.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,3275698304.0,1.0,680000.0,1414266880.0,4.0,224.0,0.0016252290457487105,3276378304.0,1414266880.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,6551396608.0,1.0,1360000.0,1439432704.0,8.0,224.0,0.0033411905169487,6552756608.0,1439432704.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,13102793216.0,1.0,2720000.0,1489764352.0,16.0,224.0,0.005412683263421059,13105513216.0,1489764352.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,26205586432.0,1.0,5440000.0,1598816256.0,32.0,224.0,0.0051391437649726856,26211026432.0,1598816256.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,52411172864.0,1.0,10880000.0,1808531456.0,64.0,224.0,0.009549018368124962,52422052864.0,1808531456.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,78616759296.0,1.0,16320000.0,2018246656.0,96.0,224.0,0.013847636803984644,78633079296.0,2018246656.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,104822345728.0,1.0,21760000.0,2227961856.0,128.0,224.0,0.01838937997817993,104844105728.0,2227961856.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,157233518592.0,1.0,32640000.0,2655780864.0,192.0,224.0,0.02726101577281952,157266158592.0,2655780864.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,209644691456.0,1.0,43520000.0,3182166016.0,256.0,224.0,0.06843201778829097,209688211456.0,3182166016.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,314467037184.0,1.0,65280000.0,4018929664.0,384.0,224.0,0.05304832309484482,314532317184.0,4018929664.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,419289382912.0,1.0,87040000.0,4849401856.0,512.0,224.0,0.07082826793193818,419376422912.0,4849401856.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,13.0,15346630656.0,1.0,50176.0,2588672000.0,1.0,224.0,0.002890333905816078,15470314496.0,2588672000.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,123633664.0,5.0,0.0,2.0,0.0,,
,,13.0,30693261312.0,1.0,100352.0,3175874560.0,2.0,224.0,0.0040379721671342855,30940628992.0,3175874560.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,247267328.0,5.0,0.0,2.0,0.0,,
,,13.0,61386522624.0,1.0,200704.0,3807117312.0,4.0,224.0,0.006775430589914322,61881257984.0,3807117312.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,494534656.0,5.0,0.0,2.0,0.0,,
,,13.0,122773045248.0,1.0,401408.0,4469817344.0,8.0,224.0,0.011664992570877077,123762515968.0,4469817344.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,989069312.0,5.0,0.0,2.0,0.0,,
,,13.0,245546090496.0,1.0,802816.0,5497421824.0,16.0,224.0,0.02227742113173008,247525031936.0,5497421824.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,1978138624.0,5.0,0.0,2.0,0.0,,
,,13.0,491092180992.0,1.0,1605632.0,7422607360.0,32.0,224.0,0.08574285283684731,495050063872.0,7422607360.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,3956277248.0,5.0,0.0,2.0,0.0,,
,,13.0,982184361984.0,1.0,3211264.0,8632664064.0,64.0,224.0,0.11884082965552807,990100127744.0,8632664064.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,7912554496.0,5.0,0.0,2.0,0.0,,
,,13.0,1473276542976.0,1.0,4816896.0,9865789440.0,96.0,224.0,0.10588239319622517,1485150191616.0,9865789440.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,11868831744.0,5.0,0.0,2.0,0.0,,
,,13.0,1964368723968.0,1.0,6422528.0,11006640128.0,128.0,224.0,0.13813635073602198,1980200255488.0,11006640128.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,15825108992.0,5.0,0.0,2.0,0.0,,
,,13.0,2946553085952.0,1.0,9633792.0,13474988032.0,192.0,224.0,0.2013797886669636,2970300383232.0,13474988032.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,23737663488.0,5.0,0.0,2.0,0.0,,
161.0,117656448.0,160.0,7725699072.0,,,1678508032.0,1.0,224.0,0.009182047098875046,7845841056.0,1678508032.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,2208000.0,1.0,0.0,,,3.0,277536.0
161.0,235312896.0,160.0,15451398144.0,,,1800142848.0,2.0,224.0,0.01614162810146809,15691682112.0,1800142848.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,4416000.0,1.0,0.0,,,3.0,555072.0
161.0,470625792.0,160.0,30902796288.0,,,1940652032.0,4.0,224.0,0.01655407026410103,31383364224.0,1940652032.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,8832000.0,1.0,0.0,,,3.0,1110144.0
161.0,941251584.0,160.0,61805592576.0,,,2123104256.0,8.0,224.0,0.020832713320851327,62766728448.0,2123104256.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,17664000.0,1.0,0.0,,,3.0,2220288.0
161.0,1882503168.0,160.0,123611185152.0,,,2347499520.0,16.0,224.0,0.05878037065267563,125533456896.0,2347499520.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,35328000.0,1.0,0.0,,,3.0,4440576.0
161.0,3765006336.0,160.0,247222370304.0,,,2708209664.0,32.0,224.0,0.05228138454258442,251066913792.0,2708209664.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,70656000.0,1.0,0.0,,,3.0,8881152.0
161.0,7530012672.0,160.0,494444740608.0,,,3287023616.0,64.0,224.0,0.09876371324062347,502133827584.0,3287023616.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,141312000.0,1.0,0.0,,,3.0,17762304.0
161.0,11295019008.0,160.0,741667110912.0,,,3857448960.0,96.0,224.0,0.16532644331455232,753200741376.0,3857448960.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,211968000.0,1.0,0.0,,,3.0,26643456.0
161.0,15060025344.0,160.0,988889481216.0,,,4438360064.0,128.0,224.0,0.19839987345039845,1004267655168.0,4438360064.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,282624000.0,1.0,0.0,,,3.0,35524608.0
161.0,22590038016.0,160.0,1483334221824.0,,,5484838912.0,192.0,224.0,0.28068877272307874,1506401482752.0,5484838912.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,423936000.0,1.0,0.0,,,3.0,53286912.0
161.0,30120050688.0,160.0,1977778962432.0,,,6583746560.0,256.0,224.0,0.3851561695337296,2008535310336.0,6583746560.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,565248000.0,1.0,0.0,,,3.0,71049216.0
161.0,45180076032.0,160.0,2966668443648.0,,,8485863424.0,384.0,224.0,0.5506179954856634,3012802965504.0,8485863424.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,847872000.0,1.0,0.0,,,3.0,106573824.0
161.0,60240101376.0,160.0,3955557924864.0,,,10618667008.0,512.0,224.0,0.7255668327212333,4017070620672.0,10618667008.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,1130496000.0,1.0,0.0,,,3.0,142098432.0
96.0,18593344.0,96.0,2835873120.0,1.0,53248.0,1607204864.0,1.0,224.0,0.005963064730167389,2856567712.0,1607204864.0,inception,198.0,27161264.0,0.0,,,,,2.0,2048000.0,2.0,0.0,1.0,0.0,,
96.0,37186688.0,96.0,5671746240.0,1.0,106496.0,1724645376.0,2.0,224.0,0.005568307265639306,5713135424.0,1724645376.0,inception,198.0,27161264.0,0.0,,,,,2.0,4096000.0,2.0,0.0,1.0,0.0,,
96.0,74373376.0,96.0,11343492480.0,1.0,212992.0,1833697280.0,4.0,224.0,0.0050819128751754756,11426270848.0,1833697280.0,inception,198.0,27161264.0,0.0,,,,,2.0,8192000.0,2.0,0.0,1.0,0.0,,
