latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_params,trainable_params,model,batch_size,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_macs
5.467824377864599,5355.384114583333,5963.1484375,361792278528.0,360802418688.0,0.0,,989069312.0,138357544.0,0.0,vgg16,8.0,384.0,False,False,False,False,,relu,,790528.0,,0.0,0.0,,,
9.593869080394509,5572.034319196428,6573.4140625,642416840704.0,641426522112.0,0.0,,989069312.0,138357544.0,0.0,vgg16,8.0,512.0,False,False,False,False,,relu,,1249280.0,,0.0,0.0,,,
0.1410736683756113,4575.882211538462,4578.82421875,7845841056.0,7725699072.0,,,2208000.0,28681000.0,0.0,densenet,1.0,224.0,False,False,False,False,,relu,117656448.0,,,0.0,0.0,277536.0,,
0.3647909823805094,4718.6734375,4720.03125,23052884736.0,22704095232.0,,,2208000.0,28681000.0,0.0,densenet,1.0,384.0,False,False,False,False,,relu,345765888.0,,,0.0,0.0,815616.0,,
0.6592722833156586,4814.17578125,4819.36328125,40981188864.0,40362835968.0,,,2208000.0,28681000.0,0.0,densenet,1.0,512.0,False,False,False,False,,relu,614694912.0,,,0.0,0.0,1449984.0,,
0.26450205296278,4833.53359375,4839.09375,15691682112.0,15451398144.0,,,4416000.0,28681000.0,0.0,densenet,2.0,224.0,False,False,False,False,,relu,235312896.0,,,0.0,0.0,555072.0,,
0.7336337100714445,4917.654296875,4918.6953125,46105769472.0,45408190464.0,,,4416000.0,28681000.0,0.0,densenet,2.0,384.0,False,False,False,False,,relu,691531776.0,,,0.0,0.0,1631232.0,,
1.3490211706608537,4949.72119140625,4963.1640625,81962377728.0,80725671936.0,,,4416000.0,28681000.0,0.0,densenet,2.0,512.0,False,False,False,False,,relu,1229389824.0,,,0.0,0.0,2899968.0,,
0.5210075560957194,4966.576822916667,4967.5390625,31383364224.0,30902796288.0,,,8832000.0,28681000.0,0.0,densenet,4.0,224.0,False,False,False,False,,relu,470625792.0,,,0.0,0.0,1110144.0,,
1.7511150669306517,5016.83359375,5082.5546875,92211538944.0,90816380928.0,,,8832000.0,28681000.0,0.0,densenet,4.0,384.0,False,False,False,False,,relu,1383063552.0,,,0.0,0.0,3262464.0,,
3.107168048992753,5132.917447916667,5294.265625,163924755456.0,161451343872.0,,,8832000.0,28681000.0,0.0,densenet,4.0,512.0,False,False,False,False,,relu,2458779648.0,,,0.0,0.0,5799936.0,,
1.0739661119878292,5296.63134765625,5297.5859375,62766728448.0,61805592576.0,,,17664000.0,28681000.0,0.0,densenet,8.0,224.0,False,False,False,False,,relu,941251584.0,,,0.0,0.0,2220288.0,,
3.731150670722127,5357.965254934211,5446.57421875,184423077888.0,181632761856.0,,,17664000.0,28681000.0,0.0,densenet,8.0,384.0,False,False,False,False,,relu,2766127104.0,,,0.0,0.0,6524928.0,,
7.419122228398919,5460.378780241936,5655.94140625,327849510912.0,322902687744.0,,,17664000.0,28681000.0,0.0,densenet,8.0,512.0,False,False,False,False,,relu,4917559296.0,,,0.0,0.0,11599872.0,,
0.0671425983309745,4536.303571428572,4536.4765625,2856567712.0,2835873120.0,0.0,,2048000.0,27161264.0,0.0,inception,1.0,224.0,False,False,False,False,,relu,18593344.0,53248.0,,,0.0,,,
0.1876654684543609,4645.735440340909,4649.75390625,9505607072.0,9443934560.0,0.0,,2048000.0,27161264.0,0.0,inception,1.0,384.0,False,False,False,False,,relu,59417664.0,206848.0,,,0.0,,,
0.341433522477746,4668.64794921875,4700.78125,17630999968.0,17519808864.0,0.0,,2048000.0,27161264.0,0.0,inception,1.0,512.0,False,False,False,False,,relu,108739648.0,403456.0,,,0.0,,,
0.1204895354807376,4713.45703125,4713.45703125,5713135424.0,5671746240.0,0.0,,4096000.0,27161264.0,0.0,inception,2.0,224.0,False,False,False,False,,relu,37186688.0,106496.0,,,0.0,,,
0.3585019446909427,4701.46484375,4701.46484375,19011214144.0,18887869120.0,0.0,,4096000.0,27161264.0,0.0,inception,2.0,384.0,False,False,False,False,,relu,118835328.0,413696.0,,,0.0,,,
0.6462261490523815,4760.850260416667,4762.26953125,35261999936.0,35039617728.0,0.0,,4096000.0,27161264.0,0.0,inception,2.0,512.0,False,False,False,False,,relu,217479296.0,806912.0,,,0.0,,,
0.2199640925973653,4801.94140625,4801.94140625,11426270848.0,11343492480.0,0.0,,8192000.0,27161264.0,0.0,inception,4.0,224.0,False,False,False,False,,relu,74373376.0,212992.0,,,0.0,,,
0.7274237163364887,4820.3390625,4833.22265625,38022428288.0,37775738240.0,0.0,,8192000.0,27161264.0,0.0,inception,4.0,384.0,False,False,False,False,,relu,237670656.0,827392.0,,,0.0,,,
1.3912914618849754,4875.4140625,4896.28515625,70523999872.0,70079235456.0,0.0,,8192000.0,27161264.0,0.0,inception,4.0,512.0,False,False,False,False,,relu,434958592.0,1613824.0,,,0.0,,,
0.4306199956685305,4872.1171875,4872.1171875,22852541696.0,22686984960.0,0.0,,16384000.0,27161264.0,0.0,inception,8.0,224.0,False,False,False,False,,relu,148746752.0,425984.0,,,0.0,,,
1.5056851122528314,4883.776692708333,4941.80859375,76044856576.0,75551476480.0,0.0,,16384000.0,27161264.0,0.0,inception,8.0,384.0,False,False,False,False,,relu,475341312.0,1654784.0,,,0.0,,,
2.9200833946466447,4922.129774305556,5041.0234375,141047999744.0,140158470912.0,0.0,,16384000.0,27161264.0,0.0,inception,8.0,512.0,False,False,False,False,,relu,869917184.0,3227648.0,,,0.0,,,
0.0522698268294334,4487.50625,4488.03515625,1511332032.0,1497352192.0,0.0,,1024000.0,13004888.0,0.0,googlenet,1.0,224.0,False,False,False,False,,relu,12904640.0,51200.0,,,0.0,,,
0.1390100196003914,4579.890625,4580.33203125,4439478272.0,4400381952.0,0.0,,1024000.0,13004888.0,0.0,googlenet,1.0,384.0,False,False,False,False,,relu,37923840.0,148480.0,,,0.0,,,
0.2582958288490772,4634.0549879807695,4647.27734375,7891608576.0,7822901248.0,0.0,,1024000.0,13004888.0,0.0,googlenet,1.0,512.0,False,False,False,False,,relu,67420160.0,263168.0,,,0.0,,,
0.1009542074054479,4664.76171875,4664.76171875,3022664064.0,2994704384.0,0.0,,2048000.0,13004888.0,0.0,googlenet,2.0,224.0,False,False,False,False,,relu,25809280.0,102400.0,,,0.0,,,
