<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_nn_calls,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
45.0,8822052864.0,,,,,,,1.0,relu,1437335552.0,1.0,,384.0,0.0035329651087522506,8822424064.0,1437335552.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,371200.0,,,41.0,0.0,,,,,,,,
45.0,15683649536.0,,,,,,,1.0,relu,1481375744.0,1.0,,512.0,0.004031090438365937,15684307456.0,1481375744.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,657920.0,,,41.0,0.0,,,,,,,,
45.0,6003897088.0,,,,,,,1.0,relu,1481375744.0,2.0,,224.0,0.003539158403873444,6004153088.0,1481375744.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,,,,,
45.0,17644105728.0,,,,,,,1.0,relu,1481375744.0,2.0,,384.0,0.004567646607756615,17644848128.0,1481375744.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,742400.0,,,41.0,0.0,,,,,,,,
45.0,31367299072.0,,,,,,,1.0,relu,1531707392.0,2.0,,512.0,0.006035953015089035,31368614912.0,1531707392.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,1315840.0,,,41.0,0.0,,,,,,,,
45.0,12007794176.0,,,,,,,1.0,relu,1542193152.0,4.0,,224.0,0.0038084909319877625,12008306176.0,1542193152.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,,,,,
45.0,35288211456.0,,,,,,,1.0,relu,1619787776.0,4.0,,384.0,0.007213880494236945,35289696256.0,1619787776.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,1484800.0,,,41.0,0.0,,,,,,,,
45.0,62734598144.0,,,,,,,1.0,relu,1787559936.0,4.0,,512.0,0.010824395343661308,62737229824.0,1787559936.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,2631680.0,,,41.0,0.0,,,,,,,,
45.0,24015588352.0,,,,,,,1.0,relu,1789657088.0,8.0,,224.0,0.005649309605360031,24016612352.0,1789657088.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,,,,,
45.0,70576422912.0,,,,,,,1.0,relu,1978400768.0,8.0,,384.0,0.012938755750656129,70579392512.0,1978400768.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,2969600.0,,,41.0,0.0,,,,,,,,
