<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
56.0,143883992.0,,,1.0,1024000.0,,,1713111040.0,1.0,224.0,0.006010272353887558,152708792.0,1713111040.0,shufflenet,151.0,2278604.0,0.0,56.0,7800800.0,,,,,37.0,0.0,1.0,0.0,,
56.0,287767984.0,,,1.0,2048000.0,,,1717305344.0,2.0,224.0,0.006321513187140226,305417584.0,1717305344.0,shufflenet,151.0,2278604.0,0.0,56.0,15601600.0,,,,,37.0,0.0,1.0,0.0,,
56.0,575535968.0,,,1.0,4096000.0,,,1742471168.0,4.0,224.0,0.006497445981949568,610835168.0,1742471168.0,shufflenet,151.0,2278604.0,0.0,56.0,31203200.0,,,,,37.0,0.0,1.0,0.0,,
56.0,1151071936.0,,,1.0,8192000.0,,,1765539840.0,8.0,224.0,0.006743623781949282,1221670336.0,1765539840.0,shufflenet,151.0,2278604.0,0.0,56.0,62406400.0,,,,,37.0,0.0,1.0,0.0,,
56.0,2302143872.0,,,1.0,16384000.0,,,1803288576.0,16.0,224.0,0.007330883760005236,2443340672.0,1803288576.0,shufflenet,151.0,2278604.0,0.0,56.0,124812800.0,,,,,37.0,0.0,1.0,0.0,,
56.0,4604287744.0,,,1.0,32768000.0,,,1882980352.0,32.0,224.0,0.007302579842507838,4886681344.0,1882980352.0,shufflenet,151.0,2278604.0,0.0,56.0,249625600.0,,,,,37.0,0.0,1.0,0.0,,
56.0,9208575488.0,,,1.0,65536000.0,,,2115764224.0,64.0,224.0,0.008258215431123973,9773362688.0,2115764224.0,shufflenet,151.0,2278604.0,0.0,56.0,499251200.0,,,,,37.0,0.0,1.0,0.0,,
56.0,18417150976.0,,,1.0,131072000.0,,,2426142720.0,128.0,224.0,0.011353668756783009,19546725376.0,2426142720.0,shufflenet,151.0,2278604.0,0.0,56.0,998502400.0,,,,,37.0,0.0,1.0,0.0,,
52.0,299494272.0,1.0,0.0,1.0,1280000.0,,,1717305344.0,1.0,224.0,0.004227548465132713,327486720.0,1717305344.0,mobilenet_v2,141.0,3504872.0,0.0,52.0,26712448.0,,,,,35.0,0.0,,,,
52.0,598988544.0,1.0,0.0,1.0,2560000.0,,,1765539840.0,2.0,224.0,0.004920891206711531,654973440.0,1765539840.0,mobilenet_v2,141.0,3504872.0,0.0,52.0,53424896.0,,,,,35.0,0.0,,,,
52.0,1197977088.0,1.0,0.0,1.0,5120000.0,,,1813774336.0,4.0,224.0,0.004823212418705225,1309946880.0,1813774336.0,mobilenet_v2,141.0,3504872.0,0.0,52.0,106849792.0,,,,,35.0,0.0,,,,
52.0,2395954176.0,1.0,0.0,1.0,10240000.0,,,1899757568.0,8.0,224.0,0.005368123482912779,2619893760.0,1899757568.0,mobilenet_v2,141.0,3504872.0,0.0,52.0,213699584.0,,,,,35.0,0.0,,,,
