latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
6.437376141548157e-05,1274806272.0,1274806272.0,589824.0,589824.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,56.0
6.090104579925537e-05,1295777792.0,1295777792.0,2166784.0,2166784.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,112.0
5.9548765420913696e-05,1295777792.0,1295777792.0,8294400.0,8294400.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,224.0
4.132948815822601e-05,1274806272.0,1274806272.0,921600.0,921600.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,7.0
4.408806562423706e-05,1274806272.0,1274806272.0,5308416.0,5308416.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,14.0
0.00015014968812465668,1274806272.0,1274806272.0,24920064.0,24920064.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,28.0
6.405599415302277e-05,1295777792.0,1295777792.0,107495424.0,107495424.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,56.0
5.81841915845871e-05,1295777792.0,1295777792.0,446054400.0,446054400.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,112.0
5.65655529499054e-05,1323040768.0,1323040768.0,1816805376.0,1816805376.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,224.0
4.207454621791839e-05,1274806272.0,1274806272.0,331776.0,331776.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,7.0
4.420466721057892e-05,1274806272.0,1274806272.0,1327104.0,1327104.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,14.0
0.00013955123722553253,1274806272.0,1274806272.0,6230016.0,6230016.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,28.0
6.105303764343261e-05,1274806272.0,1274806272.0,26873856.0,26873856.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,56.0
3.995969891548157e-05,1295777792.0,1295777792.0,111513600.0,111513600.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,112.0
0.00017126314342021942,1295777792.0,1295777792.0,454201344.0,454201344.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,224.0
5.2875280380249025e-05,1274806272.0,1274806272.0,36864.0,36864.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,7.0
5.767121911048889e-05,1274806272.0,1274806272.0,331776.0,331776.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,14.0
0.00013837553560733796,1274806272.0,1274806272.0,1327104.0,1327104.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,28.0
5.9085339307785036e-05,1274806272.0,1274806272.0,4460544.0,4460544.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,56.0
3.950037062168121e-05,1295777792.0,1295777792.0,17842176.0,17842176.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,112.0
6.0278549790382384e-05,1295777792.0,1295777792.0,74649600.0,74649600.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,224.0
0.00012189745903015136,1274806272.0,1274806272.0,401408.0,401408.0,8448.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,256.0,1.0,1.0,7.0
8.289292454719544e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,8448.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,256.0,1.0,1.0,14.0
