<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
26.0,818924576.0,1.0,0.0,,,,,1113587712.0,1.0,224.0,0.003348289988934993,819094576.0,1113587712.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1115684864.0,2.0,224.0,0.0035489277914166452,1638189152.0,1115684864.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1138753536.0,4.0,224.0,0.0037108900025486944,3276378304.0,1138753536.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
26.0,6551396608.0,1.0,0.0,,,,,1157627904.0,8.0,224.0,0.003756424598395825,6552756608.0,1157627904.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,
26.0,13102793216.0,1.0,0.0,,,,,1235222528.0,16.0,224.0,0.0040610920637846,13105513216.0,1235222528.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,
26.0,26205586432.0,1.0,0.0,,,,,1382023168.0,32.0,224.0,0.007852903194725513,26211026432.0,1382023168.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,
26.0,52411172864.0,1.0,0.0,,,,,1822425088.0,64.0,224.0,0.013288728334009648,52422052864.0,1822425088.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,
26.0,78616759296.0,1.0,0.0,,,,,2480930816.0,96.0,224.0,0.01990190278738737,78633079296.0,2480930816.0,squeezenet,57.0,1248424.0,0.0,,,1.0,16320000.0,,,26.0,0.0,3.0,0.0,,
26.0,104822345728.0,1.0,0.0,,,,,3357540352.0,128.0,224.0,0.026050032302737242,104844105728.0,3357540352.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,
26.0,157233518592.0,1.0,0.0,,,,,4666163200.0,192.0,224.0,0.03915845714509488,157266158592.0,4666163200.0,squeezenet,57.0,1248424.0,0.0,,,1.0,32640000.0,,,26.0,0.0,3.0,0.0,,
26.0,209644691456.0,1.0,0.0,,,,,6410993664.0,256.0,224.0,0.05236197002232075,209688211456.0,6410993664.0,squeezenet,57.0,1248424.0,0.0,,,1.0,43520000.0,,,26.0,0.0,3.0,0.0,,
26.0,314467037184.0,1.0,0.0,,,,,9028239360.0,384.0,224.0,0.07925019729882479,314532317184.0,9028239360.0,squeezenet,57.0,1248424.0,0.0,,,1.0,65280000.0,,,26.0,0.0,3.0,0.0,,
26.0,419289382912.0,1.0,0.0,,,,,12513705984.0,512.0,224.0,0.10644143223762513,419376422912.0,12513705984.0,squeezenet,57.0,1248424.0,0.0,,,1.0,87040000.0,,,26.0,0.0,3.0,0.0,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,1860173824.0,1.0,224.0,0.0022500433027744294,15470314496.0,1860173824.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2273312768.0,2.0,224.0,0.003084666095674038,30940628992.0,2273312768.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,2478833664.0,4.0,224.0,0.0047407858073711395,61881257984.0,2478833664.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,2703228928.0,8.0,224.0,0.00862927157431841,123762515968.0,2703228928.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,3323985920.0,16.0,224.0,0.014514461532235148,247525031936.0,3323985920.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,3737124864.0,32.0,224.0,0.02573645543307066,495050063872.0,3737124864.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,
13.0,982184361984.0,2.0,0.0,3.0,7912554496.0,,,4561305600.0,64.0,224.0,0.05007623936980963,990100127744.0,4561305600.0,vgg16,39.0,138357544.0,0.0,,,1.0,3211264.0,,,15.0,0.0,5.0,0.0,,
13.0,1473276542976.0,2.0,0.0,3.0,11868831744.0,,,6415187968.0,96.0,224.0,0.07491858191788196,1485150191616.0,6415187968.0,vgg16,39.0,138357544.0,0.0,,,1.0,4816896.0,,,15.0,0.0,5.0,0.0,,
13.0,1964368723968.0,2.0,0.0,3.0,15825108992.0,,,8061452288.0,128.0,224.0,0.09906116593629123,1980200255488.0,8061452288.0,vgg16,39.0,138357544.0,0.0,,,1.0,6422528.0,,,15.0,0.0,5.0,0.0,,
13.0,2946553085952.0,2.0,0.0,3.0,23737663488.0,,,10529800192.0,192.0,224.0,0.1483304498717189,2970300383232.0,10529800192.0,vgg16,39.0,138357544.0,0.0,,,1.0,9633792.0,,,15.0,0.0,5.0,0.0,,
13.0,3928737447936.0,2.0,0.0,3.0,31650217984.0,,,13820231680.0,256.0,224.0,0.19763367362320425,3960400510976.0,13820231680.0,vgg16,39.0,138357544.0,0.0,,,1.0,12845056.0,,,15.0,0.0,5.0,0.0,,
