<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
45.0,192124706816.0,,,,,,,2384461824.0,64.0,224.0,0.012310070300009102,192132898816.0,2384461824.0,gernet,87.0,21142920.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,
45.0,288187060224.0,,,,,,,2785017856.0,96.0,224.0,0.016799349500070098,288199348224.0,2785017856.0,gernet,87.0,21142920.0,0.0,,,1.0,12288000.0,,,41.0,0.0,,,,
45.0,384249413632.0,,,,,,,2992635904.0,128.0,224.0,0.022490575200208696,384265797632.0,2992635904.0,gernet,87.0,21142920.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,
45.0,576374120448.0,,,,,,,3613392896.0,192.0,224.0,0.03184753819987236,576398696448.0,3613392896.0,gernet,87.0,21142920.0,0.0,,,1.0,24576000.0,,,41.0,0.0,,,,
45.0,768498827264.0,,,,,,,4441767936.0,256.0,224.0,0.04228894490006496,768531595264.0,4441767936.0,gernet,87.0,21142920.0,0.0,,,1.0,32768000.0,,,41.0,0.0,,,,
45.0,1152748240896.0,,,,,,,5486149632.0,384.0,224.0,0.06154417830002785,1152797392896.0,5486149632.0,gernet,87.0,21142920.0,0.0,,,1.0,49152000.0,,,41.0,0.0,,,,
45.0,1536997654528.0,,,,,,,6310330368.0,512.0,224.0,0.08140567090013065,1537063190528.0,6310330368.0,gernet,87.0,21142920.0,0.0,,,1.0,65536000.0,,,41.0,0.0,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1746927616.0,1.0,224.0,0.0035496024000167383,1824033792.0,1746927616.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,
20.0,3627122688.0,,,1.0,1024000.0,,,1776287744.0,2.0,224.0,0.003628620299787144,3648067584.0,1776287744.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,
20.0,7254245376.0,,,1.0,2048000.0,,,1797259264.0,4.0,224.0,0.003714649299945449,7296135168.0,1797259264.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,
20.0,14508490752.0,,,1.0,4096000.0,,,1839202304.0,8.0,224.0,0.0035949517001427006,14592270336.0,1839202304.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,
20.0,29016981504.0,,,1.0,8192000.0,,,1900019712.0,16.0,224.0,0.003499586900215945,29184540672.0,1900019712.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,
20.0,58033963008.0,,,1.0,16384000.0,,,2017460224.0,32.0,224.0,0.004035864099932951,58369081344.0,2017460224.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,
20.0,116067926016.0,,,1.0,32768000.0,,,2252341248.0,64.0,224.0,0.007344107300014001,116738162688.0,2252341248.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,
20.0,174101889024.0,,,1.0,49152000.0,,,2602565632.0,96.0,224.0,0.010404946500057122,175107244032.0,2602565632.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,
20.0,232135852032.0,,,1.0,65536000.0,,,3068133376.0,128.0,224.0,0.013613311800145307,233476325376.0,3068133376.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,
20.0,348203778048.0,,,1.0,98304000.0,,,3762290688.0,192.0,224.0,0.01914269110020541,350214488064.0,3762290688.0,resnet18,52.0,11689512.0,0.0,20.0,1907490816.0,1.0,4915200.0,,,9.0,0.0,1.0,0.0,,
20.0,464271704064.0,,,1.0,131072000.0,,,4691329024.0,256.0,224.0,0.0245032236998668,466952650752.0,4691329024.0,resnet18,52.0,11689512.0,0.0,20.0,2543321088.0,1.0,6553600.0,,,9.0,0.0,1.0,0.0,,
20.0,696407556096.0,,,1.0,196608000.0,,,6083837952.0,384.0,224.0,0.036953817900212016,700428976128.0,6083837952.0,resnet18,52.0,11689512.0,0.0,20.0,3814981632.0,1.0,9830400.0,,,9.0,0.0,1.0,0.0,,
20.0,928543408128.0,,,1.0,262144000.0,,,7937720320.0,512.0,224.0,0.04887935359984112,933905301504.0,7937720320.0,resnet18,52.0,11689512.0,0.0,20.0,5086642176.0,1.0,13107200.0,,,9.0,0.0,1.0,0.0,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,2011168768.0,1.0,224.0,0.0011769815999286947,714206912.0,2011168768.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,2164260864.0,2.0,224.0,0.0011733706000086387,1428413824.0,2164260864.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,2164260864.0,4.0,224.0,0.0011975475998042384,2856827648.0,2164260864.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,2315255808.0,8.0,224.0,0.0012225086000398732,5713655296.0,2315255808.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,2390753280.0,16.0,224.0,0.0011919246000616113,11427310592.0,2390753280.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,2543845376.0,32.0,224.0,0.0016161801002454012,22854621184.0,2543845376.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,2619342848.0,64.0,224.0,0.0027912457000638822,45709242368.0,2619342848.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,
5.0,62934386688.0,2.0,0.0,3.0,5627707392.0,,,2619342848.0,96.0,224.0,0.004208420000213664,68563863552.0,2619342848.0,alexnet,21.0,61100840.0,0.0,,,1.0,1769472.0,,,7.0,0.0,3.0,0.0,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,2621440000.0,128.0,224.0,0.005310461699991721,91418484736.0,2621440000.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,
5.0,125868773376.0,2.0,0.0,3.0,11255414784.0,,,2621440000.0,192.0,224.0,0.007727220699962345,137127727104.0,2621440000.0,alexnet,21.0,61100840.0,0.0,,,1.0,3538944.0,,,7.0,0.0,3.0,0.0,,
5.0,167825031168.0,2.0,0.0,3.0,15007219712.0,,,3011510272.0,256.0,224.0,0.009914407100222887,182836969472.0,3011510272.0,alexnet,21.0,61100840.0,0.0,,,1.0,4718592.0,,,7.0,0.0,3.0,0.0,,
5.0,251737546752.0,2.0,0.0,3.0,22510829568.0,,,3594518528.0,384.0,224.0,0.01472413039991807,274255454208.0,3594518528.0,alexnet,21.0,61100840.0,0.0,,,1.0,7077888.0,,,7.0,0.0,3.0,0.0,,
5.0,335650062336.0,2.0,0.0,3.0,30014439424.0,,,4726980608.0,512.0,224.0,0.01933432490004634,365673938944.0,4726980608.0,alexnet,21.0,61100840.0,0.0,,,1.0,9437184.0,,,7.0,0.0,3.0,0.0,,
26.0,818924576.0,1.0,0.0,,,,,1696595968.0,1.0,224.0,0.004048326200063457,819094576.0,1696595968.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1698693120.0,2.0,224.0,0.004159237999920152,1638189152.0,1698693120.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1721761792.0,4.0,224.0,0.004431272700094269,3276378304.0,1721761792.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
26.0,6551396608.0,1.0,0.0,,,,,1740636160.0,8.0,224.0,0.004254022900204291,6552756608.0,1740636160.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,
26.0,13102793216.0,1.0,0.0,,,,,1818230784.0,16.0,224.0,0.0042539939000562285,13105513216.0,1818230784.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,
26.0,26205586432.0,1.0,0.0,,,,,1965031424.0,32.0,224.0,0.005216949800160364,26211026432.0,1965031424.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,
26.0,52411172864.0,1.0,0.0,,,,,2405433344.0,64.0,224.0,0.009801795299790684,52422052864.0,2405433344.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,
26.0,78616759296.0,1.0,0.0,,,,,3063939072.0,96.0,224.0,0.014193279000028269,78633079296.0,3063939072.0,squeezenet,57.0,1248424.0,0.0,,,1.0,16320000.0,,,26.0,0.0,3.0,0.0,,
